floor_rate,floor_agg,coupled_t_rate,coupled_t_agg
0.034597,29.319434,0.059622,50.526645
0.048582,41.171219,0.029134,24.689420
0.060254,51.062499,0.021939,18.592160
0.059567,50.479951,0.034315,29.080321
0.061779,52.354687,-0.030513,-30.574303
0.004750,4.025320,0.014756,12.505320
0.031097,26.352885,-0.019503,-19.542088
0.019543,16.561422,0.008303,7.036441
0.031083,26.341394,0.056081,47.525670
0.033997,28.811113,0.020630,17.483337
0.008406,7.123283,0.024381,20.661545
0.036588,31.006413,0.020405,17.292411
0.013244,11.223305,0.026603,22.544974
0.045665,38.698749,0.017274,14.639201
0.010338,8.761239,0.029502,25.001153
0.026957,22.845177,0.025361,21.492313
0.024525,20.783675,0.028040,23.762611
0.049532,41.975763,0.050549,42.837810
0.024073,20.400406,0.011798,9.997866
0.028939,24.524715,0.000176,0.176016
0.023527,19.938104,0.013107,11.107410
0.016996,14.403474,0.029048,24.616887
0.041370,35.059290,0.015156,12.844186
0.027574,23.367476,0.048931,41.466296
0.023340,19.779343,0.022803,19.324474
0.029599,25.083814,0.049546,41.988169
0.028941,24.525995,0.050069,42.431446
0.049968,42.345181,0.017053,14.451619
0.057168,48.447237,0.025561,21.661746
0.050350,42.669427,0.031577,26.760226
0.015734,13.333553,0.050096,42.454238
0.038758,32.845869,0.022829,19.346168
0.044460,37.677976,0.046514,39.418421
0.011829,10.024778,0.049229,41.718909
0.062027,52.565167,0.047454,40.215074
0.023388,19.820267,0.012567,10.649658
0.057971,49.127487,0.012237,10.370296
0.012815,10.860105,0.016976,14.386045
0.055326,46.886462,0.042083,35.663273
0.032831,27.822407,0.030052,25.467419
0.036541,30.966473,0.055470,47.008429
0.032663,27.680527,0.034033,28.841769
0.012757,10.811205,0.049484,49.582241
0.025484,21.596322,0.035679,30.236359
0.032345,27.410695,0.028261,23.949605
0.030948,26.227106,0.038934,32.994771
0.016516,13.996568,0.031290,26.516984
0.053884,45.663977,0.022065,22.109318
0.028249,23.939595,0.046991,39.822966
0.029485,24.986833,0.023696,20.080960
0.015340,12.999805,0.040405,34.241718
0.041002,34.746991,0.013906,11.784370
0.034442,29.187912,0.028895,24.487349
0.032584,27.613484,0.034934,29.605112
0.005243,4.443503,0.027083,27.136599
0.024905,21.105421,0.067705,57.377114
0.014067,11.921279,0.032219,27.304236
0.028852,24.450489,0.048307,40.937861
0.057367,48.615947,0.038480,32.609968
0.035195,29.825941,0.018953,16.061942
-0.001210,-1.025232,-0.001276,-1.081751
0.025064,21.240537,0.012074,10.232382
0.024051,20.381813,0.004123,3.494106
0.017814,15.096255,0.041217,34.929582
0.014974,12.689886,0.089268,89.446283
0.034818,29.506829,0.002643,2.648613
0.060481,51.254449,0.024304,20.596727
0.011696,9.911669,0.042799,36.269940
0.020819,17.642945,0.054173,45.908874
0.011348,9.616505,0.018838,15.964370
0.020765,17.597255,0.006634,5.622141
0.046573,39.468535,0.015523,13.154902
0.022180,18.796666,0.013801,11.695901
0.008442,7.153843,0.021636,18.335699
0.057119,48.405293,0.002417,2.048446
0.019727,16.717504,0.010861,9.204327
0.019798,16.778041,0.036261,30.729379
0.023826,20.191638,0.023478,19.896448
0.047699,40.422985,0.013494,11.435591
0.037384,31.680897,0.067181,67.314656
0.020935,17.741035,0.039246,33.259380
0.058942,49.950748,0.025737,21.811106
0.021340,18.084800,0.057930,49.092830
0.005187,4.395824,0.038370,32.516702
0.042655,36.147664,0.047573,40.315743
0.053608,45.429842,0.060769,51.498648
0.034591,29.314209,0.035537,30.115899
0.050232,42.569257,0.038455,32.588749
0.048597,41.183305,0.024773,20.993916
0.065058,55.133209,0.018810,15.940591
0.033265,28.190569,0.007087,6.006177
0.026954,22.842254,0.014434,12.231953
0.050380,42.694255,0.013386,11.344390
0.030216,25.606474,0.043339,36.727916
0.028154,23.859313,-0.021217,-21.259232
0.056785,48.122754,0.047257,40.047877
0.043865,37.173578,0.061535,52.148057
0.012973,10.994036,0.028984,24.562940
0.021472,18.196629,0.049905,42.292472
0.053303,45.171637,0.048664,41.240292
0.027274,23.113450,0.054419,46.117526
0.019940,16.898547,0.037399,31.694161
0.050368,42.684075,0.021642,18.340935
0.037713,31.960345,0.031431,26.635884
0.040883,34.646197,-0.000110,-0.093175
-0.009027,-7.649727,0.018866,15.987706
0.069498,58.896599,0.017853,15.129583
-0.001577,-1.336359,0.026624,22.562228
0.009145,7.749709,0.035596,30.165651
0.006217,5.268857,0.064948,55.040140
0.008528,7.226770,0.014465,12.258736
-0.000762,-0.645734,0.030114,25.520192
0.019456,16.488055,0.036310,30.770581
0.046184,39.138884,0.010607,8.989071
0.029720,25.186313,0.059338,50.286502
0.001430,1.211601,0.029445,24.953285
-0.002596,-2.199941,0.011418,9.676029
0.052975,44.893944,0.031605,26.783349
0.026224,22.223703,0.056329,47.736022
0.009954,8.435181,0.007821,6.628088
0.046432,39.348508,0.096890,97.083730
0.014052,11.908065,0.042180,35.745295
0.022972,19.467402,0.050421,42.729230
0.015796,13.386559,0.031200,26.440439
0.018019,15.270215,0.061187,51.852673
0.051010,43.228734,0.053940,45.711898
0.021638,18.337543,0.057762,48.950853
0.044580,37.779310,0.015065,12.766987
0.061082,51.764009,0.007621,6.458674
0.044195,37.453196,0.018344,15.545946
0.048152,40.806490,0.002498,2.117219
0.042914,36.367569,-0.008362,-7.086026
0.013265,11.241500,0.028408,24.074424
0.027315,23.148534,0.010967,9.294206
0.035016,29.674038,0.061346,51.987598
0.025007,21.191980,0.030208,25.599953
0.026599,22.541276,0.016132,13.670679
0.001753,1.485759,0.011425,9.681808
0.028658,24.286080,0.013809,11.702185
0.005803,4.917925,0.039053,33.095739
0.016668,14.125307,0.016495,13.978641
0.011601,9.831347,0.016379,13.880087
0.012138,10.286486,0.030982,31.043699
0.049917,42.302388,0.027336,23.166366
0.018401,15.593549,0.049478,41.930246
0.025349,21.482213,0.020815,17.639671
0.055360,46.915209,0.051693,43.807528
0.034946,29.614744,0.024593,20.841808
0.024853,21.061526,0.000623,0.528245
0.002284,1.935806,0.024841,21.051228
0.010127,8.581911,0.054806,46.445819
0.035626,30.190970,0.025093,21.265072
0.017896,15.166278,0.037113,31.451777
0.035465,30.054712,0.013753,11.654624
0.057966,49.123630,0.004288,3.634062
0.004792,4.061235,0.059150,59.267980
0.029713,25.179998,0.055114,46.706764
0.025583,21.680487,0.029265,24.800290
0.011177,9.471931,0.045317,38.404062
0.024419,20.693597,0.061634,52.232011
0.036196,30.674750,0.018385,15.580559
0.060103,50.934703,0.060074,60.193886
0.029028,24.599485,0.031944,27.071104
0.007128,6.040874,0.041827,41.910498
0.016057,13.607936,0.020961,17.763792
0.031634,26.808490,0.088924,89.101855
0.059893,50.756565,0.047654,40.384236
0.034776,29.470853,0.034287,29.056233
0.001108,0.938659,0.020652,17.501660
0.052205,44.241427,0.039095,33.131355
0.008810,7.466099,0.037803,32.035946
0.021504,18.223386,0.038286,32.445484
0.031395,26.605864,-0.005703,-4.832934
0.029871,25.314006,-0.009372,-7.942677
0.049847,42.242556,0.061449,52.074742
0.019716,16.708665,0.046947,39.785032
0.034013,28.824219,0.003655,3.097678
0.026619,22.558628,0.029864,25.308104
0.032145,27.241412,0.047403,40.171826
0.006407,5.429642,0.023466,19.886053
0.017756,15.047700,0.033614,28.485870
0.020777,17.607542,0.000551,0.551732
0.025662,21.747212,-0.007693,-6.519733
0.052992,44.908066,0.060162,50.984322
0.019002,16.103378,0.020594,17.452645
0.036456,30.895053,0.049385,49.483088
0.040715,34.503953,0.020873,17.688507
0.050400,42.711189,0.039712,33.653910
0.033145,28.088526,0.019337,16.387571
0.023082,19.560681,0.007840,6.644295
0.023273,19.722791,0.041652,35.298134
0.052398,44.404661,0.040858,34.625158
0.036752,31.145433,0.025467,21.582451
0.038388,32.531778,0.006029,5.109563
0.037704,31.952360,0.002938,2.489648
0.004933,4.180756,0.028851,24.449830
0.030168,25.565699,0.037872,32.094787
0.034298,29.066024,0.014123,11.968661
0.024155,20.469967,0.022654,19.198361
0.035501,30.085448,0.036119,30.609521
0.035214,29.841844,0.030968,31.029997
0.037133,31.468216,0.064313,54.502186
0.057167,48.445992,0.006678,5.659025
0.059595,50.503745,0.010016,8.488029
0.016342,13.848940,0.022098,22.141634
0.031826,26.971302,0.014001,11.865142
0.047386,40.157039,0.024303,20.595540
0.031764,26.918245,0.001208,1.023403
0.010424,8.833584,-0.025030,-21.212031
0.030961,26.238046,0.059435,50.368384
0.010667,9.039503,0.062802,53.221863
0.011504,9.748730,0.046605,39.495616
0.065178,55.234852,0.015810,13.398144
0.012483,10.578608,0.027752,23.518734
0.025511,21.619772,0.015075,12.775686
0.054444,46.138640,0.031151,26.399205
0.016735,14.182461,0.035342,29.950490
0.034486,29.225340,0.064695,54.826004
0.038425,32.563675,0.076212,64.585884
0.039560,33.525480,0.015786,13.378238
0.021296,18.047659,0.044123,44.210627
0.044816,37.979143,0.049918,42.302766
0.026459,22.422448,0.007690,6.516635
0.020608,17.463919,0.020159,17.083986
0.033253,28.180524,0.036079,30.575278
0.016592,14.060908,0.058951,49.958378
0.028076,23.792734,0.030184,25.579293
0.007347,6.226043,0.007958,6.743980
0.032428,27.480862,0.061557,52.166244
0.031702,26.866207,0.062055,52.588724
0.008306,7.038640,0.045649,38.685701
0.012147,10.294133,0.046175,39.131452
0.028539,24.185483,0.057429,48.667998
0.048275,40.910752,0.055208,46.786568
0.006156,5.217321,0.064640,54.779257
0.042982,36.425012,0.047928,40.616539
0.037051,31.398715,0.007308,6.193588
0.022107,18.734982,0.035402,30.001781
0.016743,14.188787,0.037201,31.526062
0.041498,35.167990,0.028468,24.125221
0.038389,32.532733,0.015014,12.723747
0.042021,35.611178,-0.001352,-1.355024
0.008019,6.795847,-0.011919,-11.942950
0.035849,30.380465,0.053948,45.718645
0.012860,10.898275,-0.017577,-14.896019
0.015548,13.175814,0.064085,54.308823
-0.006181,-5.238316,0.009342,7.917313
0.007245,6.139829,0.023751,20.127900
0.022894,19.401984,0.003709,3.142792
0.062952,53.348700,0.018962,16.069085
0.037049,31.397682,0.008356,7.080959
0.062257,52.760119,0.046148,39.108069
0.042180,35.745625,0.009634,9.653098
0.058613,49.671659,0.055229,46.803959
0.004509,3.821099,0.004938,4.184866
0.025009,21.194144,0.035882,30.408620
0.025103,21.273263,0.026679,22.609521
0.030083,25.493838,0.017877,17.912760
0.039816,33.742114,0.006131,5.195705
0.037887,32.107621,0.009797,9.816613
0.010813,9.163265,0.001786,1.513323
0.009328,7.904716,0.050403,42.714510
0.022761,19.288483,0.019191,16.263641
0.011505,9.749741,0.029463,24.968208
0.015917,13.488512,0.001646,1.394685
0.018467,15.649788,0.030881,26.170099
0.027198,23.049391,0.038674,32.774003
0.058269,49.380077,0.037723,31.968336
0.038910,32.974369,0.008789,7.447885
0.032243,27.324249,0.027299,23.134938
0.060077,50.912814,0.059235,50.198798
0.022236,18.843666,0.031916,27.047333
0.018017,15.268731,0.007909,6.702108
0.033791,28.636363,0.001241,1.243448
0.042048,35.633897,0.047808,40.515420
0.011019,9.337833,0.031254,26.486052
0.005783,4.900665,0.065276,55.318647
0.029065,24.631042,0.012251,10.382285
0.032832,27.823559,0.010132,8.586086
0.023515,19.928045,0.011350,9.618622
-0.000447,-0.378670,0.061452,52.077745
0.015137,12.828087,0.003509,2.973334
0.028324,24.003471,0.025509,21.617873
0.015571,13.195389,-0.004894,-4.147152
0.005206,4.411590,0.043195,36.605707
0.065553,55.553077,0.036940,31.305063
0.023420,19.847190,0.009687,8.209030
0.015246,12.919950,0.059116,50.098220
0.010831,9.179077,0.007874,6.672629
0.035078,29.727324,0.000942,0.797885
0.016860,14.287873,0.053938,45.709503
0.031156,26.403434,0.013888,11.769501
0.022438,19.015369,-0.008248,-6.989624
0.065127,55.191617,0.022885,19.393594
0.059724,50.613569,0.025607,21.700606
0.004321,3.662170,0.030451,25.805911
0.035138,29.778096,0.061988,52.531778
0.028894,24.486284,0.015277,12.946153
0.025210,21.364070,0.012031,12.054758
-0.001868,-1.583218,0.062728,53.158701
0.010438,8.845369,0.053285,45.156206
0.051681,43.797098,0.038039,32.236473
0.049624,42.053869,0.022912,19.416843
0.024139,20.456635,0.066436,66.568224
0.017964,15.223968,0.007502,6.357917
0.058931,49.941541,0.049705,42.122748
0.005957,5.048545,0.054100,45.847064
0.064964,55.053670,0.019255,16.317957
0.053118,45.015074,0.029167,24.717700
0.007417,6.285162,0.058101,49.237811
0.022816,19.335300,0.033156,33.222327
0.013283,11.256757,0.044983,38.120651
0.064658,54.794785,0.010507,8.903950
0.026488,22.447437,0.013807,11.701183
0.045996,38.979527,0.008674,7.350709
0.049762,42.170740,0.024984,21.172722
0.033912,28.738407,0.027600,23.389476
0.019505,16.529171,0.018197,18.233457
0.024050,20.381234,0.009441,8.000884
0.031519,26.710482,0.060797,51.522619
0.003106,2.632337,0.011814,10.011799
0.042988,36.430326,0.041358,35.048894
0.009504,8.053993,0.015445,13.088643
0.016232,13.756041,0.025058,21.235586
0.003382,2.866207,0.004895,4.147993
0.014840,12.576420,0.003552,3.559557
0.006230,5.279743,0.007138,6.048708
0.000830,0.703485,0.015962,13.526633
0.051464,43.613044,0.032081,27.187404
0.055703,47.205796,0.023534,19.943841
0.013141,11.136021,0.024957,21.150281
0.026038,22.066363,0.002587,2.191945
0.029043,24.612269,0.035758,30.302821
0.028800,24.406605,0.022938,19.439116
0.040562,34.374364,0.015851,13.433155
0.025943,21.985612,0.039941,33.848479
0.018767,15.904036,0.036636,31.047496
-0.002120,-1.796218,0.023858,23.905789
0.060010,50.855338,0.045599,38.642780
0.025097,21.268482,0.038140,32.322151
0.015896,13.471043,0.027923,23.663817
0.027051,22.924177,0.023467,19.887311
0.056211,47.635861,0.023805,20.173615
0.033086,28.038636,0.027923,23.663540
0.036745,31.139745,0.018634,18.671422
0.049397,41.861695,0.041815,35.435961
0.027196,23.047406,0.028897,24.488696
0.033596,28.471311,0.039124,33.155702
0.006024,5.105460,0.017934,15.197946
0.027007,22.887558,0.022317,18.912542
0.015019,12.728233,0.026841,22.746278
0.037159,31.490285,0.035371,29.975367
0.041562,35.221655,0.027671,23.449611
0.048737,41.302378,0.048867,41.412754
0.027658,23.438851,0.009839,8.338150
0.024599,20.846800,0.026993,22.875247
-0.003895,-3.301022,0.022945,22.990669
0.026483,22.442856,0.024643,20.884143
0.011934,10.113284,0.015083,12.782135
0.001196,1.013718,0.029611,29.670236
0.020819,17.643399,0.058363,49.459491
0.023939,20.286743,0.088964,89.141375
0.016788,14.226768,0.035764,30.308460
0.019247,16.310495,0.062854,53.265617
0.018761,15.899466,0.021365,18.105547
0.021499,18.219217,0.003686,3.123615
0.021565,18.275479,0.038856,32.929021
0.014254,12.079541,0.058866,49.885792
0.022581,19.136736,0.027002,22.882988
0.001171,0.992446,0.019075,19.113079
0.053884,45.664245,0.039815,33.741130
0.059144,50.121645,0.052234,44.265837
0.009770,8.279376,0.015944,13.511564
0.004194,3.553792,-0.003062,-2.595110
0.023592,19.993048,0.042729,36.210754
0.036815,31.198975,0.042642,36.137237
0.014230,12.058839,0.032829,27.821293
0.025267,21.412401,0.034447,29.192061
0.042308,35.854366,0.006169,5.227956
0.023112,19.586424,-0.008147,-6.904559
0.009066,7.682965,0.029249,24.787194
0.037715,31.962018,0.022037,18.675066
0.054492,46.178969,0.058890,49.906050
0.006221,5.271698,0.048550,41.143714
0.035006,29.666118,0.013272,11.247726
0.050318,42.642169,0.048710,41.279596
0.039145,33.173854,0.031794,26.944124
0.004345,3.681838,0.034574,29.299797
0.020750,17.584488,0.001565,1.325889
0.014638,12.405078,0.028250,23.940466
0.026545,22.495857,0.042175,42.259374
0.033524,28.409704,0.028823,24.426152
0.007437,6.302460,0.018339,15.541165
0.011457,9.709624,0.023735,20.114170
0.029455,24.961893,0.063921,54.170278
0.062161,52.678741,0.000765,0.648056
0.016851,14.280797,0.011379,9.642806
0.024696,20.928646,0.048721,41.288634
0.016367,13.869845,0.026730,22.652253
0.005962,5.052164,0.019588,19.626873
0.012314,10.435578,0.020151,17.077387
0.040251,34.110515,0.051574,43.706925
0.011660,9.881108,0.013647,11.565143
0.014795,12.537689,0.012873,10.909497
0.006406,5.428791,0.022447,19.022537
0.027167,23.022441,0.022831,19.348579
0.005875,4.979033,0.072820,72.965266
0.054151,45.890355,0.044888,38.040835
0.014411,12.212228,0.049485,41.936387
0.027801,23.560170,0.008992,7.620320
0.056827,48.157967,0.008210,8.226720
0.023488,19.904841,0.021400,18.135274
0.042012,35.603411,0.053507,45.344723
0.014118,11.964295,0.048093,40.756151
0.009445,8.004573,0.013118,13.143767
-0.004939,-4.185174,0.035259,35.329388
0.002935,2.487564,0.033248,28.175707
0.022224,18.833605,0.038957,33.013984
0.047446,40.208313,0.050025,50.125230
0.032856,27.844224,0.035106,29.750647
0.033489,28.380187,0.042870,36.330011
0.064902,55.001112,0.058597,49.658359
0.061672,52.264343,0.009964,8.443615
0.015661,13.271894,0.029205,24.749548
0.018585,15.749688,0.018628,15.786570
0.050462,42.763789,0.022019,18.660400
0.015782,13.374912,0.021456,18.182588
0.013678,11.591201,0.048641,41.220649
0.023128,19.599741,0.035385,29.986878
0.016812,14.247181,0.011439,9.693782
0.043827,37.141166,0.003566,3.022171
0.052249,44.278854,0.010796,9.149319
0.007028,5.955966,0.023085,19.563184
0.035047,29.700387,0.028088,23.803560
0.019928,16.888203,0.049425,41.885428
0.029176,24.724975,0.003682,3.119914
0.015386,13.038986,0.040518,34.336782
0.031742,26.900253,0.009534,8.079925
0.031085,26.343151,0.067204,56.952071
0.032772,27.772915,0.022207,18.819686
0.033372,28.280982,0.078995,66.944916
0.029666,25.140561,-0.028424,-28.480989
0.059964,50.816890,0.022405,18.987349
0.013649,11.566669,0.035893,30.417231
0.005989,5.075400,0.033017,27.980235
0.017071,14.467208,0.042717,36.200649
0.042079,35.659815,0.013541,11.475654
0.033753,28.603994,0.031717,26.878351
0.033451,28.347847,0.036982,31.340602
0.027450,23.262513,0.044387,37.615550
0.054143,45.883974,0.009501,8.051633
0.062843,53.256540,0.003011,3.016898
0.002176,1.843990,0.017923,17.958799
0.046810,39.669553,0.003580,3.033927
0.030039,25.456235,0.015415,13.063450
0.058023,49.171942,0.022902,19.408007
0.051919,43.999290,0.005544,5.554895
0.015789,13.380595,0.041888,35.498003
0.036875,31.250106,0.042980,43.065394
0.021413,18.146473,0.036284,30.749359
0.020399,17.287272,0.017093,14.485860
0.006173,5.231349,0.024483,20.748451
0.027724,23.494434,0.048817,41.370385
0.029067,24.633231,0.030480,25.830535
0.006727,5.700628,0.061037,51.725915
0.026097,22.116031,0.052469,44.465357
0.017319,14.677101,0.013256,13.282237
0.020896,17.707974,0.058575,49.639481
0.000739,0.625954,0.021095,17.877262
0.011996,10.165689,0.022765,22.810524
0.030292,25.671250,0.018686,15.835304
0.051784,43.884168,0.039540,33.508093
0.036525,30.953306,-0.007886,-6.682849
0.036554,30.978086,0.044126,37.394674
0.020870,17.685929,0.023853,20.213898
0.054815,46.453401,0.020806,17.631907
0.033855,28.690239,0.061068,61.190228
0.059373,50.315391,0.018029,15.278700
0.056784,48.122045,0.026854,22.757105
0.018880,15.999838,0.032554,27.587865
0.027996,23.725611,0.045985,38.969838
0.021022,17.815351,0.012190,10.330712
0.022280,18.881503,0.007276,6.166184
0.000888,0.752691,0.021047,17.836191
0.050459,42.761355,0.044178,44.265697
0.019657,16.658172,0.008972,7.603364
0.048524,41.122180,0.009881,8.373418
0.053132,45.026879,0.028911,24.500954
0.070050,59.363853,0.035080,29.728472
0.012797,10.844426,0.050993,43.214227
0.007665,6.495972,0.005502,4.662831
0.028665,24.292543,0.015048,12.752523
0.058990,49.990963,0.023679,20.066461
0.020613,17.468645,0.008790,8.807569
0.030354,25.723848,0.064055,54.283889
0.023441,19.864914,0.017837,15.116201
0.025631,21.720892,0.035407,30.005341
0.050924,43.155411,0.056212,47.636609
0.033259,28.185099,0.030608,30.668612
0.058177,49.302191,0.051253,43.434558
0.026676,22.606945,0.038646,32.750484
0.052909,44.838243,0.010914,9.249034
0.020150,17.076549,0.036381,30.831430
0.051924,44.003038,0.071877,60.912380
0.027447,23.260335,0.048938,41.472697
0.020605,17.462009,0.029824,25.274415
0.007245,6.140054,0.060506,60.626307
0.036834,31.214980,0.021725,18.411162
0.021664,18.358866,0.020375,17.266483
0.051476,43.623466,0.077863,65.985032
0.022119,18.745083,0.003797,3.217601
0.042132,35.705255,0.012451,10.551809
0.032490,27.533957,0.007372,6.247723
0.008600,7.287831,0.056536,56.648880
0.066270,56.160290,-0.000508,-0.430627
0.018262,15.475762,0.034270,29.042231
0.036055,30.554501,0.033025,27.987014
0.000564,0.478203,0.024564,20.816724
0.036671,31.076601,0.033455,28.351288
0.027694,23.469426,0.034014,28.825458
0.030646,25.970938,0.046475,39.385487
0.030568,25.905033,0.028105,23.817362
0.031036,26.301950,0.025806,21.869438
0.028560,24.202866,0.024485,20.750101
0.056905,48.224250,0.021417,21.459445
0.012948,10.972486,0.040664,34.461197
0.010200,8.643657,0.048914,41.451874
0.031408,26.617121,0.002941,2.492165
0.019817,16.793904,0.007806,6.614989
0.021552,18.264407,0.030403,25.765134
0.018106,15.343707,0.003656,3.098141
0.037962,32.171258,0.049040,41.559074
0.023978,20.319979,0.029240,29.298044
0.013352,11.315221,0.050685,42.953463
0.024758,20.980833,0.057485,48.715385
0.024460,20.728585,0.018907,16.022574
0.047184,39.986444,0.005645,4.784090
0.020627,17.480583,0.029855,25.300540
0.051356,43.521666,0.015413,13.061461
0.059644,50.545277,0.016492,13.976577
0.022397,18.980571,0.023784,20.156053
0.001741,1.475296,-0.005624,-4.766048
0.046296,39.233672,0.010355,8.775049
0.031510,26.702837,0.015990,13.550664
0.022398,18.981537,0.028908,24.497736
0.019718,16.710359,-0.026843,-26.896871
0.033909,28.736245,0.016816,16.849511
0.033345,28.258116,0.051974,44.045728
0.014016,11.877747,0.002532,2.145338
0.036166,30.648738,0.055137,46.726017
0.025977,22.013917,0.033921,28.746838
0.031412,26.620521,0.015057,12.759831
0.030508,25.854454,0.026123,22.137608
0.019311,16.365326,0.042390,35.923655
0.059394,50.333234,0.009498,8.049182
0.037340,31.643655,0.047123,39.934871
0.013924,11.799702,0.019456,16.487771
0.026805,22.716133,0.026239,22.236078
0.026748,22.667590,0.024851,21.059914
0.030507,25.853567,0.007524,6.375959
0.026731,22.653202,0.046205,39.156164
0.011879,10.066926,0.008613,7.299366
-0.000208,-0.176579,0.017073,17.107182
0.030319,25.694231,0.004614,3.910028
0.025294,21.435169,0.027230,23.076537
0.053359,45.219583,0.047321,40.102554
0.029784,25.240665,0.027331,23.161711
0.027337,23.166808,0.028694,24.317007
0.024249,20.550244,0.026613,22.553231
0.011363,9.629991,0.004917,4.166509
0.021365,18.105720,0.007522,6.374537
0.027247,23.090635,0.061189,51.855003
0.032383,27.443082,-0.000971,-0.822640
0.034617,29.336516,0.036885,31.257885
0.013003,11.019362,0.039705,33.647985
0.019172,16.247321,0.030910,26.194791
0.051898,43.980957,0.052471,44.466408
0.019436,16.471492,0.044351,37.585597
0.033354,28.266020,0.024433,20.705821
0.071578,60.659269,0.021574,18.282615
0.022736,19.268097,0.047538,40.286320
0.005129,4.346407,0.003540,3.000155
0.038338,32.489487,0.015738,13.337214
0.054335,46.046198,0.047997,40.675475
0.006043,5.121190,0.047404,47.498339
0.037176,31.505097,0.004278,3.625356
0.008615,7.300816,-0.012217,-12.241476
0.028669,24.295268,0.026648,22.583139
0.031499,26.694142,0.002454,2.079443
0.024471,20.738084,0.026090,26.141953
0.044431,37.652827,0.044871,38.025631
0.017779,15.066784,0.016947,14.361876
0.005640,4.779903,0.035578,30.151001
0.010313,8.739657,0.026512,22.467444
0.038761,32.848264,0.048507,41.107681
0.002769,2.346609,0.000141,0.119392
0.028523,24.172227,0.042793,36.265172
0.036432,30.874780,0.029526,25.022066
0.027680,23.457792,0.058222,49.340221
0.031694,26.859067,-0.003959,-3.966667
0.030762,26.069716,0.022042,18.679808
0.012080,10.236936,0.032617,27.641609
0.001903,1.612654,0.008086,6.852274
0.010650,9.025331,0.010007,8.480305
-0.001766,-1.496814,0.008635,7.317975
0.029414,24.927057,0.045867,38.870447
0.020123,17.052925,0.018675,15.825876
0.028100,23.813625,0.021955,18.605765
0.051251,43.432895,0.019822,16.798049
0.039229,33.245079,0.005630,4.771559
0.044754,37.927174,0.009358,7.930680
0.030503,25.850209,0.040343,34.188539
0.037005,31.360305,0.011413,9.672298
0.021894,18.553783,0.029924,25.359412
0.056266,47.683025,0.011530,9.771013
-0.001296,-1.098579,0.024577,20.827463
0.043946,37.241833,0.026300,22.287777
0.013286,11.259463,0.024196,20.505067
0.036033,30.536675,-0.009099,-7.711150
0.033857,28.692373,-0.009871,-8.364982
0.010621,9.001124,0.010072,8.535436
0.044908,38.057663,0.026693,22.620977
0.009988,8.463990,0.011263,9.544677
0.019753,16.739455,0.034214,28.994658
0.026428,22.396110,0.027135,22.995458
0.024855,21.063428,0.020446,17.326984
0.008067,6.836601,0.026043,22.070375
0.025286,21.428483,0.017835,15.114418
0.044928,38.074456,0.045642,38.679706
-0.003756,-3.183277,-0.001178,-0.998153
0.030562,25.900199,0.016291,13.805994
0.048607,41.192470,0.053549,45.379828
0.003585,3.038152,0.043573,43.660075
0.012609,10.685489,0.034744,29.443978
0.033364,28.274686,0.051842,51.945886
0.052068,44.124864,0.025841,21.898744
0.010672,9.044263,0.008182,6.934039
0.006900,5.847389,0.014626,12.394554
0.013801,11.695647,0.022794,19.317146
0.055118,46.709491,0.011207,9.497459
0.028851,24.450089,0.059590,50.500023
0.038260,32.423346,0.008103,6.866645
0.042580,36.084750,0.010230,8.669335
-0.001660,-1.406731,0.036921,31.289183
0.056258,47.675756,0.006182,5.238948
0.001172,0.993469,0.053765,45.563272
0.027028,22.904683,0.014920,12.644060
0.051614,43.740449,0.007738,6.557732
0.035757,30.302200,0.007999,6.778381
0.026344,22.324911,0.015726,13.327145
0.017726,15.021936,0.011441,9.696045
0.016106,13.648680,0.030839,26.134410
0.021138,17.913598,0.046517,39.421045
0.013913,11.790443,0.041602,35.255589
0.024126,20.445338,0.000796,0.674228
0.025469,21.583388,0.059641,50.542904
0.051661,43.780210,-0.035415,-35.485719
0.030333,25.705536,0.008676,7.352821
0.026071,22.093999,0.034972,29.637104
0.026393,22.366794,0.036889,31.261495
0.029417,24.929401,0.034120,28.914954
0.002577,2.183556,0.020279,20.319202
0.019342,16.391458,0.047747,40.462889
0.028237,23.929548,0.049374,41.841759
0.056608,47.972452,0.035283,29.900944
0.005856,4.962609,0.076861,77.014065
0.060657,51.404184,0.028999,24.574982
0.044008,37.294803,0.027268,27.322634
0.050800,43.050479,0.012192,10.332238
0.021618,18.320418,0.036775,31.164874
0.060821,51.542953,0.030145,25.546784
0.029057,24.624814,0.024189,20.499086
0.031708,26.871234,0.031893,27.028106
0.038651,32.754583,0.033653,28.519002
0.028300,23.983061,0.019246,16.309944
0.032181,27.272028,0.036969,31.329044
0.035767,30.311084,0.032604,27.630505
0.023444,19.867459,0.046211,39.161462
0.025801,21.865051,0.007942,6.730048
0.035371,29.974978,0.029633,25.112200
0.029249,24.786933,0.017363,14.714123
-0.001473,-1.248212,0.000209,0.177144
0.042702,36.187844,0.011871,11.895174
0.017360,14.711552,-0.020634,-20.674870
0.025222,21.374474,0.043468,36.836774
0.044023,37.307505,0.047683,40.409382
0.017626,14.936973,0.001424,1.206699
0.009506,8.056183,0.024595,20.843463
0.029335,24.860118,0.031948,27.074039
0.023889,20.244938,0.059352,50.297760
0.000389,0.329422,0.025967,22.005394
0.013314,11.283012,0.029451,24.957940
0.034120,28.914665,0.047745,40.461638
