alt_km,n_total_km3,n_payload_km3,n_rb_km3,n_debris_km3,n_starlink_km3
1225,2.81366e-08,2.45834e-08,2.40949e-10,3.31229e-09,0
1226,2.05032e-08,1.69535e-08,2.49227e-10,3.30038e-09,0
1227,2.75164e-08,2.41188e-08,2.61153e-10,3.13647e-09,0
1228,2.3458e-08,1.99706e-08,3.79061e-10,3.10832e-09,0
1229,2.66964e-08,2.30539e-08,3.83679e-10,3.25883e-09,0
1230,1.89529e-08,1.53865e-08,3.09412e-10,3.25698e-09,0
1231,4.90631e-09,1.20477e-09,2.71498e-10,3.43004e-09,0
1232,5.31959e-09,1.51775e-09,2.78644e-10,3.52319e-09,0
1233,4.85439e-09,1.19402e-09,2.83308e-10,3.37707e-09,0
1234,4.54081e-09,1.01485e-09,2.45417e-10,3.28054e-09,0
1235,4.28786e-09,8.61314e-10,2.38802e-10,3.18774e-09,0
1236,4.50657e-09,9.01482e-10,2.45623e-10,3.35946e-09,0
1237,4.44684e-09,8.66508e-10,2.58045e-10,3.32229e-09,0
1238,4.71184e-09,9.30078e-10,2.34971e-10,3.5468e-09,0
1239,4.93103e-09,9.08517e-10,2.32381e-10,3.79013e-09,0
1240,4.8291e-09,8.65754e-10,2.09351e-10,3.75399e-09,0
1241,4.93985e-09,9.91132e-10,2.09601e-10,3.73912e-09,0
1242,5.09971e-09,1.13341e-09,2.10121e-10,3.75619e-09,0
1243,5.22794e-09,1.06748e-09,2.10921e-10,3.94954e-09,0
1244,5.74503e-09,1.28559e-09,2.12027e-10,4.24741e-09,0
1245,6.00309e-09,1.25676e-09,2.13482e-10,4.53285e-09,0
1246,6.07294e-09,1.25855e-09,2.15354e-10,4.59904e-09,0
1247,6.38366e-09,1.32407e-09,2.17753e-10,4.84184e-09,0
1248,6.58232e-09,1.23417e-09,2.20866e-10,5.12729e-09,0
1249,6.61062e-09,1.31021e-09,2.25054e-10,5.07535e-09,0
1250,6.80238e-09,1.37631e-09,2.32346e-10,5.19372e-09,0
1251,6.71103e-09,1.27419e-09,2.44875e-10,5.19197e-09,0
1252,7.75296e-09,1.7712e-09,2.44638e-10,5.73712e-09,0
1253,8.01116e-09,1.81581e-09,2.3918e-10,5.95617e-09,0
1254,8.69186e-09,1.95763e-09,2.55506e-10,6.47872e-09,0
1255,8.8813e-09,1.8977e-09,3.04007e-10,6.67959e-09,0
1256,8.72589e-09,1.96046e-09,2.72291e-10,6.49314e-09,0
1257,8.91194e-09,1.71434e-09,2.20568e-10,6.97703e-09,0
1258,8.73595e-09,2.04064e-09,2.19471e-10,6.47584e-09,0
1259,8.64823e-09,2.07726e-09,1.83315e-10,6.38766e-09,0
1260,9.00561e-09,2.25603e-09,1.78285e-10,6.5713e-09,0
1261,9.34348e-09,2.36216e-09,1.85682e-10,6.79563e-09,0
1262,9.51753e-09,2.55593e-09,2.09012e-10,6.75259e-09,0
1263,1.03049e-08,2.50678e-09,1.69665e-10,7.6285e-09,0
1264,1.0296e-08,2.40941e-09,1.85175e-10,7.70141e-09,0
1265,1.02353e-08,2.13395e-09,1.55677e-10,7.94563e-09,0
1266,9.74231e-09,2.1685e-09,1.56431e-10,7.41737e-09,0
1267,9.5264e-09,2.37875e-09,1.57375e-10,6.99027e-09,0
1268,9.60181e-09,2.4785e-09,1.58616e-10,6.9647e-09,0
1269,9.76161e-09,2.39976e-09,1.60374e-10,7.20148e-09,0
1270,9.29064e-09,2.23211e-09,1.63249e-10,6.89528e-09,0
1271,9.06591e-09,2.09853e-09,1.7004e-10,6.79735e-09,0
1272,9.41259e-09,2.12453e-09,1.75975e-10,7.11209e-09,0
1273,9.54743e-09,2.44481e-09,1.50352e-10,6.95227e-09,0
1274,9.44711e-09,2.20454e-09,1.5072e-10,7.09185e-09,0
1275,9.60588e-09,2.06092e-09,1.51119e-10,7.39384e-09,0
1276,9.09446e-09,2.08867e-09,1.5212e-10,6.85368e-09,0
1277,9.34466e-09,2.47115e-09,1.52986e-10,6.72053e-09,0
1278,9.1083e-09,2.33213e-09,1.53096e-10,6.62307e-09,0
1279,8.78025e-09,2.09044e-09,1.53534e-10,6.53628e-09,0
1280,8.56264e-09,2.01704e-09,1.54078e-10,6.39152e-09,0
1281,8.61332e-09,2.0409e-09,1.54701e-10,6.41772e-09,0
1282,8.82058e-09,1.96887e-09,1.55398e-10,6.69631e-09,0
1283,9.01513e-09,1.90745e-09,1.56175e-10,6.9515e-09,0
1284,8.93596e-09,1.91234e-09,1.57038e-10,6.86658e-09,0
1285,8.80539e-09,2.06909e-09,1.59641e-10,6.57665e-09,0
1286,8.56252e-09,1.95808e-09,1.5988e-10,6.44456e-09,0
1287,8.66912e-09,1.95424e-09,1.60888e-10,6.55399e-09,0
1288,8.53377e-09,1.96438e-09,1.62171e-10,6.40721e-09,0
1289,8.48827e-09,1.88273e-09,1.63705e-10,6.44184e-09,0
1290,8.49788e-09,1.84501e-09,1.6554e-10,6.48733e-09,0
1291,8.59843e-09,1.98539e-09,1.67782e-10,6.44526e-09,0
1292,8.91189e-09,2.6444e-09,1.70643e-10,6.09685e-09,0
1293,8.84909e-09,2.5696e-09,1.75446e-10,6.10405e-09,0
1294,8.49659e-09,1.9016e-09,1.81938e-10,6.41306e-09,0
1295,8.23476e-09,1.9172e-09,2.00241e-10,6.11732e-09,0
1296,8.451e-09,2.23403e-09,1.69866e-10,6.0471e-09,0
1297,8.11751e-09,2.18623e-09,1.74783e-10,5.75649e-09,0
1298,7.6632e-09,1.66936e-09,2.63542e-10,5.7303e-09,0
1299,7.5614e-09,1.72535e-09,2.18504e-10,5.61755e-09,0
1300,7.7931e-09,1.75274e-09,1.9595e-10,5.84442e-09,0
1301,7.83619e-09,1.96255e-09,1.98536e-10,5.6751e-09,0
1302,7.54068e-09,1.5568e-09,2.03927e-10,5.77996e-09,0
1303,7.19673e-09,1.70038e-09,2.17057e-10,5.27929e-09,0
1304,7.01973e-09,1.56515e-09,2.54334e-10,5.20025e-09,0
1305,6.59395e-09,1.66768e-09,2.182e-10,4.70807e-09,0
1306,6.76944e-09,1.99803e-09,1.93174e-10,4.57824e-09,0
1307,6.71867e-09,1.88712e-09,1.45638e-10,4.68592e-09,0
1308,6.44224e-09,1.75917e-09,1.46281e-10,4.53679e-09,0
1309,5.84573e-09,1.43046e-09,1.47532e-10,4.26774e-09,0
1310,5.91387e-09,1.66575e-09,1.49948e-10,4.09817e-09,0
1311,6.09176e-09,1.7278e-09,1.55948e-10,4.20801e-09,0
1312,5.7292e-09,1.61259e-09,1.66615e-10,3.94999e-09,0
1313,5.366e-09,1.3306e-09,1.3503e-10,3.90038e-09,0
1314,4.63717e-09,1.07358e-09,1.35082e-10,3.4285e-09,0
1315,4.44993e-09,1.05631e-09,1.35206e-10,3.25841e-09,0
1316,4.18585e-09,1.03125e-09,1.35407e-10,3.0192e-09,0
1317,4.1491e-09,1.08701e-09,1.35697e-10,2.9264e-09,0
1318,4.01509e-09,1.17769e-09,1.36091e-10,2.70131e-09,0
1319,3.78445e-09,1.09727e-09,1.36621e-10,2.55055e-09,0
1320,3.76079e-09,9.68638e-10,1.37335e-10,2.65482e-09,0
1321,3.94809e-09,8.88218e-10,1.38327e-10,2.92155e-09,0
1322,4.01142e-09,9.78615e-10,1.39794e-10,2.89301e-09,0
1323,3.83354e-09,1.16568e-09,1.42249e-10,2.52561e-09,0
1324,3.54977e-09,8.38983e-10,1.47889e-10,2.56289e-09,0
1325,3.63426e-09,9.78366e-10,1.57295e-10,2.49859e-09,0
1326,3.39583e-09,7.52769e-10,1.29607e-10,2.51346e-09,0
1327,3.40187e-09,7.42884e-10,1.29802e-10,2.52918e-09,0
1328,3.29068e-09,6.99751e-10,1.3003e-10,2.46089e-09,0
1329,3.16087e-09,6.53949e-10,1.30295e-10,2.37663e-09,0
1330,3.06683e-09,6.39767e-10,1.306e-10,2.29646e-09,0
1331,3.28106e-09,9.1205e-10,1.30952e-10,2.23805e-09,0
1332,3.46294e-09,9.21389e-10,1.31357e-10,2.41019e-09,0
1333,3.56023e-09,1.01013e-09,1.36189e-10,2.41391e-09,0
1334,3.61551e-09,9.85223e-10,1.38328e-10,2.49196e-09,0
1335,3.63132e-09,9.99664e-10,1.36583e-10,2.49507e-09,0
1336,3.09098e-09,6.41288e-10,1.36627e-10,2.31306e-09,0
1337,3.2055e-09,7.03662e-10,1.37194e-10,2.36465e-09,0
1338,3.6639e-09,1.13544e-09,1.38193e-10,2.39027e-09,0
1339,3.38675e-09,9.75817e-10,1.39772e-10,2.27116e-09,0
1340,3.33598e-09,8.29967e-10,1.42489e-10,2.36352e-09,0
1341,3.35462e-09,8.53803e-10,2.56437e-10,2.24438e-09,0
1342,3.31763e-09,8.43841e-10,2.19131e-10,2.25466e-09,0
1343,3.23414e-09,7.6124e-10,1.81305e-10,2.2916e-09,0
1344,3.2321e-09,8.0489e-10,1.7422e-10,2.25299e-09,0
1345,3.28972e-09,7.59696e-10,1.71128e-10,2.3589e-09,0
1346,3.29467e-09,7.53277e-10,2.03631e-10,2.33776e-09,0
1347,3.60221e-09,7.62337e-10,2.70596e-10,2.56928e-09,0
1348,3.74082e-09,8.19313e-10,2.10516e-10,2.71099e-09,0
1349,3.86133e-09,1.07342e-09,1.90798e-10,2.59712e-09,0
1350,4.13935e-09,1.30372e-09,1.84141e-10,2.65149e-09,0
1351,3.63174e-09,6.567e-10,1.79838e-10,2.7952e-09,0
1352,3.71246e-09,7.46304e-10,1.76814e-10,2.78934e-09,0
1353,3.62011e-09,6.82573e-10,1.74601e-10,2.76293e-09,0
1354,3.69267e-09,6.57985e-10,1.72956e-10,2.86173e-09,0
1355,3.44883e-09,6.45316e-10,1.7174e-10,2.63178e-09,0
1356,3.50684e-09,7.44092e-10,1.70867e-10,2.59188e-09,0
1357,3.56103e-09,7.41304e-10,2.29061e-10,2.59067e-09,0
1358,3.5041e-09,7.21335e-10,2.34499e-10,2.54827e-09,0
1359,3.61847e-09,7.61809e-10,2.91892e-10,2.56477e-09,0
1360,3.53005e-09,7.01889e-10,3.28924e-10,2.49924e-09,0
1361,3.66039e-09,7.95597e-10,3.02971e-10,2.56182e-09,0
1362,3.62985e-09,8.11787e-10,3.56293e-10,2.46177e-09,0
1363,3.64131e-09,8.52401e-10,3.52313e-10,2.43659e-09,0
1364,3.56443e-09,7.72573e-10,3.12262e-10,2.47959e-09,0
1365,3.53605e-09,7.56317e-10,2.95018e-10,2.48472e-09,0
1366,3.66281e-09,8.11299e-10,2.89176e-10,2.56234e-09,0
1367,3.9141e-09,7.39824e-10,3.68745e-10,2.80553e-09,0
1368,3.72041e-09,7.24959e-10,3.57254e-10,2.63819e-09,0
1369,3.92362e-09,7.19354e-10,4.7842e-10,2.72585e-09,0
1370,3.9166e-09,8.44279e-10,4.31465e-10,2.64086e-09,0
1371,3.8858e-09,8.40338e-10,3.62688e-10,2.68278e-09,0
1372,4.04153e-09,8.11302e-10,4.6962e-10,2.7606e-09,0
1373,4.15678e-09,8.11822e-10,4.08706e-10,2.93625e-09,0
1374,4.29373e-09,9.24239e-10,3.8227e-10,2.98723e-09,0
1375,4.09299e-09,9.17953e-10,3.70884e-10,2.80415e-09,0
1376,4.20779e-09,9.21437e-10,3.67329e-10,2.91902e-09,0
1377,4.55268e-09,9.01077e-10,3.73617e-10,3.27798e-09,0
1378,4.4153e-09,9.2317e-10,3.91592e-10,3.10054e-09,0
1379,4.44101e-09,9.19261e-10,4.11037e-10,3.11071e-09,0
1380,4.31495e-09,8.88833e-10,2.89832e-10,3.13629e-09,0
1381,4.44802e-09,1.0305e-09,2.86822e-10,3.13069e-09,0
1382,4.69305e-09,1.17679e-09,2.84498e-10,3.23176e-09,0
1383,4.60519e-09,1.04654e-09,2.82775e-10,3.27587e-09,0
1384,4.65919e-09,1.10161e-09,2.81601e-10,3.27598e-09,0
1385,4.43991e-09,9.98422e-10,2.80951e-10,3.16054e-09,0
1386,4.29052e-09,9.80361e-10,2.80821e-10,3.02934e-09,0
1387,4.3348e-09,9.92769e-10,2.82789e-10,3.05924e-09,0
1388,4.54495e-09,1.24408e-09,3.27707e-10,2.97316e-09,0
1389,4.70379e-09,1.43507e-09,3.35409e-10,2.93331e-09,0
1390,4.911e-09,1.54996e-09,3.19083e-10,3.04195e-09,0
1391,4.95815e-09,1.61769e-09,3.16237e-10,3.02423e-09,0
1392,5.07943e-09,1.71376e-09,3.1795e-10,3.04772e-09,0
1393,5.13286e-09,1.99102e-09,3.23795e-10,2.81804e-09,0
1394,5.45993e-09,2.42773e-09,3.36776e-10,2.69542e-09,0
1395,5.40961e-09,2.33415e-09,3.79937e-10,2.69552e-09,0
1396,5.46746e-09,2.25055e-09,3.46886e-10,2.87003e-09,0
1397,5.76932e-09,2.57952e-09,2.79641e-10,2.91015e-09,0
1398,5.82036e-09,2.51169e-09,2.84643e-10,3.02402e-09,0
1399,6.81606e-09,3.37366e-09,2.93443e-10,3.14896e-09,0
1400,6.67788e-09,3.13708e-09,3.11584e-10,3.22922e-09,0
1401,7.61495e-09,3.74089e-09,3.84798e-10,3.48927e-09,0
1402,7.44575e-09,3.64026e-09,2.45681e-10,3.5598e-09,0
1403,7.7648e-09,4.01442e-09,2.48702e-10,3.50168e-09,0
1404,8.18119e-09,4.3399e-09,2.52807e-10,3.58848e-09,0
1405,8.20025e-09,4.74337e-09,2.59172e-10,3.19772e-09,0
1406,8.70505e-09,5.17295e-09,2.78574e-10,3.25353e-09,0
1407,8.5357e-09,5.29918e-09,2.54095e-10,2.98242e-09,0
1408,8.93174e-09,5.49317e-09,2.60328e-10,3.17824e-09,0
1409,9.79327e-09,6.26564e-09,2.69087e-10,3.25854e-09,0
1410,9.88036e-09,6.50054e-09,2.83241e-10,3.09657e-09,0
1411,1.13606e-08,7.60464e-09,4.99184e-10,3.25679e-09,0
1412,1.24632e-08,8.66391e-09,4.47632e-10,3.35169e-09,0
1413,1.30558e-08,9.34092e-09,3.87062e-10,3.3278e-09,0
1414,1.46132e-08,1.09931e-08,3.85323e-10,3.23487e-09,0
1415,1.56664e-08,1.19034e-08,4.53678e-10,3.30928e-09,0
1416,1.6147e-08,1.20921e-08,7.09746e-10,3.34521e-09,0
1417,1.68316e-08,1.27239e-08,8.91556e-10,3.21616e-09,0
1418,1.98337e-08,1.55452e-08,1.01936e-09,3.26915e-09,0
1419,2.21059e-08,1.79335e-08,9.46112e-10,3.2262e-09,0
1420,4.1371e-08,3.71247e-08,1.10639e-09,3.14e-09,0
1421,2.69265e-08,2.26531e-08,1.0277e-09,3.24572e-09,0
1422,1.63491e-08,1.16548e-08,1.06154e-09,3.6327e-09,0
1423,1.11985e-08,7.11718e-09,8.07012e-10,3.27433e-09,0
1424,1.06193e-08,6.60907e-09,8.20939e-10,3.18931e-09,0
1425,8.85436e-09,4.77492e-09,7.76086e-10,3.30335e-09,0
1426,8.25904e-09,4.03417e-09,7.63832e-10,3.46104e-09,0
1427,7.91157e-09,3.81787e-09,7.59466e-10,3.33423e-09,0
1428,7.98976e-09,3.99107e-09,5.85738e-10,3.41295e-09,0
1429,7.93333e-09,3.73147e-09,6.27532e-10,3.57433e-09,0
1430,8.28975e-09,4.08486e-09,6.00148e-10,3.60475e-09,0
1431,7.77864e-09,3.82738e-09,5.64629e-10,3.38663e-09,0
1432,7.39594e-09,3.58934e-09,5.44549e-10,3.26205e-09,0
1433,7.66259e-09,3.79615e-09,6.07549e-10,3.25889e-09,0
1434,7.54149e-09,3.58406e-09,5.57389e-10,3.40005e-09,0
1435,7.62109e-09,3.57955e-09,6.71778e-10,3.36976e-09,0
1436,7.97164e-09,3.74609e-09,5.84395e-10,3.64116e-09,0
1437,8.13365e-09,3.73177e-09,7.14568e-10,3.68731e-09,0
1438,7.73264e-09,3.65675e-09,6.16665e-10,3.45922e-09,0
1439,7.45624e-09,3.3469e-09,5.91315e-10,3.51803e-09,0
1440,7.33593e-09,3.3629e-09,5.76493e-10,3.39654e-09,0
1441,8.40397e-09,3.66115e-09,6.04281e-10,4.13854e-09,0
1442,7.94501e-09,3.47343e-09,6.54221e-10,3.81736e-09,0
1443,8.29477e-09,3.67011e-09,6.07658e-10,4.017e-09,0
1444,8.84487e-09,3.95463e-09,5.95809e-10,4.29443e-09,0
1445,8.80635e-09,3.78709e-09,6.25915e-10,4.39335e-09,0
1446,8.86888e-09,3.87998e-09,7.26378e-10,4.26253e-09,0
1447,8.95524e-09,3.88867e-09,6.71896e-10,4.39467e-09,0
1448,8.71673e-09,3.9976e-09,5.85376e-10,4.13376e-09,0
1449,9.5688e-09,4.42677e-09,5.76052e-10,4.56598e-09,0
1450,9.43736e-09,4.45204e-09,5.70519e-10,4.4148e-09,0
1451,9.78812e-09,4.70209e-09,5.67398e-10,4.51863e-09,0
1452,1.03227e-08,5.25861e-09,5.66252e-10,4.49781e-09,0
1453,1.02103e-08,5.04333e-09,5.67218e-10,4.5997e-09,0
1454,1.0313e-08,5.20403e-09,5.72028e-10,4.53697e-09,0
1455,1.10018e-08,5.34431e-09,7.31458e-10,4.92607e-09,0
1456,1.04175e-08,5.18165e-09,6.48518e-10,4.58731e-09,0
1457,1.09149e-08,5.4133e-09,6.29449e-10,4.87211e-09,0
1458,1.07901e-08,5.23031e-09,6.24653e-10,4.93516e-09,0
1459,1.05313e-08,5.13724e-09,6.2602e-10,4.76809e-09,0
1460,1.0918e-08,5.39342e-09,6.56213e-10,4.8684e-09,0
1461,1.18913e-08,6.18374e-09,7.97813e-10,4.9097e-09,0
1462,1.18347e-08,5.85756e-09,7.19471e-10,5.25764e-09,0
1463,1.1586e-08,5.8265e-09,7.89435e-10,4.97007e-09,0
1464,1.23404e-08,6.50215e-09,8.79758e-10,4.95845e-09,0
1465,1.30524e-08,7.15127e-09,7.67079e-10,5.13402e-09,0
1466,1.32301e-08,7.51513e-09,7.72825e-10,4.94213e-09,0
1467,1.42217e-08,8.31231e-09,7.51441e-10,5.15791e-09,0
1468,1.58529e-08,1.00082e-08,7.55372e-10,5.08933e-09,0
1469,1.62668e-08,1.01068e-08,8.77973e-10,5.28206e-09,0
1470,1.65842e-08,1.06948e-08,9.74729e-10,4.91467e-09,0
1471,1.4932e-08,8.87032e-09,1.02016e-09,5.04153e-09,0
1472,1.43665e-08,8.648e-09,9.27273e-10,4.79119e-09,0
1473,1.50275e-08,9.38212e-09,9.5929e-10,4.6861e-09,0
1474,1.51818e-08,9.41524e-09,1.07171e-09,4.69483e-09,0
1475,1.51562e-08,8.7344e-09,1.40616e-09,5.01564e-09,0
1476,1.46127e-08,8.65267e-09,1.27679e-09,4.68329e-09,0
1477,1.5002e-08,8.87234e-09,1.42253e-09,4.70715e-09,0
1478,1.5517e-08,9.42441e-09,1.34466e-09,4.74795e-09,0
1479,1.48995e-08,8.61279e-09,1.45434e-09,4.83235e-09,0
1480,1.49057e-08,8.85805e-09,1.01673e-09,5.03094e-09,0
1481,1.57097e-08,9.70929e-09,8.75058e-10,5.12533e-09,0
1482,1.50538e-08,8.8964e-09,9.14134e-10,5.24323e-09,0
1483,1.48261e-08,8.61135e-09,8.17889e-10,5.39691e-09,0
1484,1.51251e-08,8.92275e-09,8.90224e-10,5.31216e-09,0
1485,1.63676e-08,9.61203e-09,9.5393e-10,5.80168e-09,0
1486,1.65682e-08,1.01354e-08,1.11457e-09,5.3182e-09,0
1487,1.59143e-08,9.66937e-09,9.31466e-10,5.31346e-09,0
1488,1.68431e-08,1.03864e-08,9.44644e-10,5.51204e-09,0
1489,1.54319e-08,9.40929e-09,1.09127e-09,4.93134e-09,0
1490,1.53054e-08,9.10513e-09,1.04384e-09,5.15641e-09,0
1491,1.53538e-08,8.80586e-09,1.19949e-09,5.34846e-09,0
1492,1.52168e-08,8.5525e-09,1.2567e-09,5.4076e-09,0
1493,1.3455e-08,7.31697e-09,9.98163e-10,5.13986e-09,0
1494,1.36803e-08,7.31667e-09,1.05755e-09,5.30606e-09,0
1495,1.28181e-08,6.89972e-09,9.92975e-10,4.92544e-09,0
1496,1.29797e-08,7.14795e-09,1.13571e-09,4.69605e-09,0
1497,1.29099e-08,6.70864e-09,1.13415e-09,5.0671e-09,0
1498,1.30834e-08,6.50717e-09,1.43823e-09,5.13803e-09,0
1499,1.28843e-08,6.6241e-09,1.24917e-09,5.011e-09,0
1500,1.27417e-08,6.23024e-09,1.16884e-09,5.34263e-09,0
1501,1.30143e-08,6.48401e-09,1.13619e-09,5.3941e-09,0
1502,1.39209e-08,6.76138e-09,1.42685e-09,5.73262e-09,0
1503,1.3219e-08,5.67599e-09,1.36156e-09,6.18148e-09,0
1504,1.33086e-08,5.72087e-09,1.25387e-09,6.33383e-09,0
1505,1.30266e-08,5.46793e-09,1.32975e-09,6.22891e-09,0
1506,1.38806e-08,5.64543e-09,1.55389e-09,6.68132e-09,0
1507,1.35305e-08,5.61089e-09,1.36298e-09,6.55662e-09,0
1508,1.29558e-08,5.73937e-09,9.33182e-10,6.28322e-09,0
1509,1.34613e-08,5.7052e-09,9.73765e-10,6.78238e-09,0
1510,1.35875e-08,5.49388e-09,1.02015e-09,7.07349e-09,0
1511,1.29623e-08,5.15584e-09,9.31682e-10,6.87483e-09,0
1512,1.28201e-08,5.22607e-09,8.02408e-10,6.79164e-09,0
1513,1.25082e-08,5.00615e-09,8.41733e-10,6.66028e-09,0
1514,1.18005e-08,4.66929e-09,7.99599e-10,6.3316e-09,0
1515,1.13192e-08,4.49393e-09,7.98511e-10,6.02676e-09,0
1516,1.0951e-08,4.29119e-09,7.586e-10,5.90123e-09,0
1517,9.83916e-09,3.65534e-09,7.83585e-10,5.40024e-09,0
1518,9.43766e-09,3.25062e-09,7.60482e-10,5.42656e-09,0
1519,8.70619e-09,2.46818e-09,7.36483e-10,5.50153e-09,0
1520,8.94505e-09,2.88634e-09,6.9792e-10,5.36079e-09,0
1521,8.67256e-09,2.67171e-09,7.39177e-10,5.26167e-09,0
1522,7.49866e-09,2.10374e-09,6.82392e-10,4.71253e-09,0
1523,7.34801e-09,1.61506e-09,7.75854e-10,4.95709e-09,0
1524,7.20712e-09,1.70325e-09,6.63781e-10,4.84009e-09,0
1525,6.70593e-09,1.52197e-09,6.50746e-10,4.53321e-09,0
1526,6.56025e-09,1.44347e-09,7.15496e-10,4.40128e-09,0
1527,6.60581e-09,1.49415e-09,9.95772e-10,4.11589e-09,0
1528,6.63629e-09,1.83081e-09,6.61334e-10,4.14414e-09,0
1529,6.16878e-09,1.79156e-09,5.11317e-10,3.8659e-09,0
1530,6.32171e-09,1.97415e-09,3.8546e-10,3.9621e-09,0
1531,5.48499e-09,1.33975e-09,4.00794e-10,3.74444e-09,0
1532,5.47856e-09,1.3322e-09,3.7836e-10,3.76799e-09,0
1533,4.93666e-09,1.02152e-09,3.8252e-10,3.53262e-09,0
1534,4.76415e-09,9.05218e-10,3.89404e-10,3.46953e-09,0
1535,5.09169e-09,1.06452e-09,4.02484e-10,3.62468e-09,0
1536,4.51119e-09,8.91433e-10,4.3117e-10,3.18858e-09,0
1537,4.70902e-09,9.74956e-10,4.98703e-10,3.23536e-09,0
1538,4.58542e-09,9.01645e-10,3.41143e-10,3.34264e-09,0
1539,4.36921e-09,7.48319e-10,3.21714e-10,3.29918e-09,0
1540,4.32411e-09,7.39194e-10,3.23484e-10,3.26143e-09,0
1541,4.44772e-09,8.54667e-10,3.26702e-10,3.26635e-09,0
1542,4.2624e-09,8.85105e-10,3.33127e-10,3.04417e-09,0
1543,4.33583e-09,1.01051e-09,3.52235e-10,2.97308e-09,0
1544,4.52932e-09,1.15356e-09,3.51373e-10,3.02439e-09,0
1545,4.19818e-09,9.31277e-10,2.94734e-10,2.97217e-09,0
1546,4.08004e-09,9.93601e-10,2.94344e-10,2.79209e-09,0
1547,4.00284e-09,9.10466e-10,2.94036e-10,2.79834e-09,0
1548,3.87847e-09,7.98176e-10,2.93811e-10,2.78648e-09,0
1549,3.89931e-09,7.43525e-10,2.93673e-10,2.86212e-09,0
1550,4.1449e-09,9.43319e-10,2.93626e-10,2.90796e-09,0
1551,4.09045e-09,8.01876e-10,2.93676e-10,2.9949e-09,0
1552,3.85037e-09,6.62338e-10,2.93831e-10,2.8942e-09,0
1553,4.06422e-09,8.85179e-10,2.95174e-10,2.88387e-09,0
1554,3.94903e-09,7.88676e-10,2.95051e-10,2.8653e-09,0
1555,4.00005e-09,7.66895e-10,2.95445e-10,2.93772e-09,0
1556,3.91952e-09,8.2051e-10,2.97419e-10,2.80159e-09,0
1557,4.08234e-09,8.65246e-10,2.97517e-10,2.91958e-09,0
1558,4.15486e-09,9.02619e-10,2.98483e-10,2.95376e-09,0
1559,3.87693e-09,8.06583e-10,2.9982e-10,2.77052e-09,0
1560,3.76307e-09,7.64743e-10,3.01573e-10,2.69675e-09,0
1561,3.57179e-09,5.91357e-10,3.03872e-10,2.67656e-09,0
1562,3.49506e-09,5.43177e-10,3.0696e-10,2.64493e-09,0
1563,3.74462e-09,6.60299e-10,3.1132e-10,2.773e-09,0
1564,3.57414e-09,4.77412e-10,3.18103e-10,2.77863e-09,0
1565,3.37047e-09,3.98874e-10,3.3132e-10,2.64028e-09,0
1566,3.45766e-09,4.27621e-10,3.69829e-10,2.66021e-09,0
1567,3.33034e-09,4.33263e-10,3.1132e-10,2.58576e-09,0
1568,3.96305e-09,1.05973e-09,3.1304e-10,2.59028e-09,0
1569,3.99851e-09,1.0453e-09,2.78185e-10,2.67502e-09,0
1570,3.20045e-09,4.12438e-10,2.79801e-10,2.50821e-09,0
1571,3.08912e-09,5.03584e-10,2.82746e-10,2.30279e-09,0
1572,3.21695e-09,5.03736e-10,2.95796e-10,2.41742e-09,0
1573,3.0839e-09,4.36791e-10,2.76156e-10,2.37095e-09,0
1574,3.21702e-09,4.66508e-10,2.73342e-10,2.47717e-09,0
1575,3.20562e-09,4.86606e-10,2.74067e-10,2.44495e-09,0
1576,3.5243e-09,7.80658e-10,2.89087e-10,2.45455e-09,0
1577,3.12115e-09,5.48416e-10,2.83099e-10,2.28964e-09,0
1578,3.27253e-09,5.44278e-10,2.82196e-10,2.44605e-09,0
1579,3.29887e-09,6.14075e-10,2.82411e-10,2.40238e-09,0
1580,3.23056e-09,5.64303e-10,2.831e-10,2.38316e-09,0
1581,3.23637e-09,5.40305e-10,2.841e-10,2.41196e-09,0
1582,3.16171e-09,3.46614e-10,2.85358e-10,2.52974e-09,0
1583,3.41309e-09,7.79075e-10,2.8686e-10,2.34715e-09,0
1584,3.26147e-09,6.54316e-10,2.88614e-10,2.31854e-09,0
1585,3.55114e-09,9.07597e-10,2.90647e-10,2.3529e-09,0
1586,3.02729e-09,3.99783e-10,2.93001e-10,2.33451e-09,0
1587,3.13176e-09,6.89768e-10,2.95737e-10,2.14626e-09,0
1588,3.06833e-09,7.27932e-10,2.98951e-10,2.04145e-09,0
1589,3.00483e-09,5.87932e-10,3.02787e-10,2.11412e-09,0
1590,3.05757e-09,5.73842e-10,3.07488e-10,2.17624e-09,0
1591,3.07222e-09,5.98158e-10,3.13497e-10,2.16057e-09,0
1592,3.23673e-09,6.80759e-10,3.21804e-10,2.23417e-09,0
1593,3.07651e-09,5.6744e-10,3.41963e-10,2.1671e-09,0
1594,2.86724e-09,3.71392e-10,3.83706e-10,2.11215e-09,0
1595,2.9025e-09,3.72214e-10,3.34394e-10,2.1959e-09,0
1596,3.01359e-09,3.73923e-10,3.17586e-10,2.32208e-09,0
1597,3.02989e-09,3.76496e-10,3.30449e-10,2.32295e-09,0
1598,2.96814e-09,3.79984e-10,3.58738e-10,2.22942e-09,0
1599,2.88716e-09,3.84528e-10,4.02917e-10,2.09971e-09,0
1600,2.90591e-09,3.90395e-10,2.98863e-10,2.21665e-09,0
1601,2.87163e-09,3.98093e-10,3.20629e-10,2.15291e-09,0
