starlink_current,all_active_current,itu_m1_increment,fcc_50pct_increment
2201.26611,3274.18601,15543.4074,249067.955
2358.97305,2683.18996,24000.8733,43847.2599
2152.44449,3091.89201,14184.5892,242433.16
2061.55727,2972.56448,11380.5044,74728.6086
2434.81083,1092.44489,28846.7568,58934.967
1778.93215,3286.25726,34723.3494,113537.308
2248.53444,2440.66977,39215.9021,234927.873
2243.22712,2785.37376,44978.1095,107252.053
1744.99149,2302.88645,22557.082,68081.5219
2504.76823,3564.26033,45150.6356,145547.872
1839.05291,3566.65476,32197.1582,40409.98
1971.36206,3175.65497,40640.8172,179255.197
1919.18083,2012.3037,21572.8077,247969.554
1904.62241,1772.80169,32666.7384,229657.612
2470.88077,3673.32488,18755.7672,187222.848
1936.77757,1584.88978,26256.6692,130137.66
1795.86096,4057.92842,42475.4919,217230.523
1870.18596,2445.19597,6840.19081,162542.533
2451.68644,3640.59697,45844.708,104837.424
2578.89984,2995.13443,11754.3279,247647.283
2134.79359,3399.77601,35842.4591,106841.297
1900.34084,3314.38654,49999.1622,169644.407
1954.76253,2532.03261,35772.7886,245822.157
2479.43695,1581.41651,46615.5959,90124.1791
2227.41164,3395.34228,46528.634,222268.722
1947.10477,1211.02298,23085.0918,239005.235
1957.28433,2793.186,13823.8743,226439.949
2246.57952,1323.79676,7004.35986,119615.374
2557.58387,1789.46439,24442.3185,151210.546
2258.76617,908.906622,21383.3102,190117.223
2208.04029,3121.15209,44435.0085,118662.767
2185.8098,2813.40623,27455.2172,241293.587
2293.00439,2565.60125,28886.6215,186016.064
2581.88441,2567.44113,27850.4586,240660.201
2236.44171,2329.99011,31308.4655,248481.623
2044.25599,3625.84701,11915.25,135339.941
2617.59586,1366.16596,32134.8007,78786.4963
2090.29496,1680.84189,17103.534,153463.341
2448.44478,3515.01109,14434.955,248622.304
1747.48245,2341.49146,22866.7739,49694.1266
2366.11709,1558.49968,36892.2777,100057.452
2359.77565,3941.43373,17865.6756,149123.415
2088.81469,1828.31109,33758.9672,48855.9977
2083.22121,3661.61651,40339.8263,180765.271
2597.15769,2302.43341,16564.969,196110.447
1727.64942,3198.20692,16325.8512,95046.8838
2093.7313,3706.21023,29164.1889,225421.372
2091.33186,2548.68099,25508.9331,209903.796
2278.00284,2785.15629,14336.6389,68053.2227
2121.06748,2824.66613,40027.1274,75340.2758
2413.99964,897.258848,7282.2154,145200.062
2413.48706,2614.25863,35250.1761,134902.087
1880.57574,3238.53355,33268.5093,36424.6949
2616.99887,3053.20568,14228.9519,88531.2946
2649.08864,1717.38285,15274.8714,192122.96
2551.95251,2343.49173,45578.0872,94894.5862
2467.35837,1329.67516,48887.6564,93539.9826
2490.16357,1037.05966,46032.3684,31818.7711
2169.68914,3330.33198,39804.557,117398.252
2021.30895,2874.9607,21179.1804,81774.1546
2221.06819,3371.67144,20118.7025,82611.6855
2406.98643,3992.48287,48490.1393,243663.955
1825.32827,3803.69524,47284.8968,137566.258
2198.03695,3112.87558,35009.5241,65202.0499
2173.66986,1482.85907,49855.4946,126463.513
1994.23172,3174.05795,24125.5785,76806.3784
2296.09598,2179.9465,41171.5801,165642.993
2492.94106,1849.43548,40952.4239,129771.165
2517.74357,889.246516,7676.01478,207570.186
1820.57834,2333.27717,37509.6133,88697.3416
1822.63931,3868.34955,17691.1661,90972.0968
1871.02843,4012.58224,7129.88293,148222.764
1829.86794,3273.99487,40857.1398,77848.8
2049.96114,2601.9409,31835.5013,202534.492
1891.79933,1510.45256,35168.6418,110285.376
2349.59201,2576.96763,10942.2476,165716.197
1971.88761,3038.70834,44878.3869,207212.783
2105.67022,3442.2807,36190.3999,146671.41
2059.77313,2450.43957,37412.5618,56890.0961
1838.86366,3357.99852,7830.58911,33033.3802
2127.4592,3141.89551,31025.7651,207326.454
1842.17908,2848.71407,49813.0022,76703.5904
1775.32576,1846.30322,21007.5501,52055.8939
2248.56526,1042.07862,24493.3817,247145.842
1889.76081,1356.20842,14588.8012,96715.951
2188.3555,3931.0681,30092.2217,199856.603
2494.46803,3693.90527,26431.1174,176022.177
2636.88492,2885.50298,39608.0548,185067.722
2365.56497,3089.96812,43490.5297,125449.146
1996.90486,3597.12174,19195.7411,98940.7867
2200.36388,3197.31249,48993.0574,159672.431
1727.35566,4021.58036,23801.5817,232442.212
2006.24629,1360.81899,6422.74136,64460.8086
2151.18565,2015.26963,33592.9631,92917.6442
2659.04345,2872.54069,39785.7758,244816.745
2099.22518,2737.29407,6631.88779,113740.129
2050.40704,1666.15632,44494.9973,73541.2906
2674.03067,2565.39766,27113.6581,34771.4728
2621.41904,2595.42267,39589.0751,158862.48
2135.16515,1057.49428,14563.3648,249695.472
2052.67593,3999.67909,8580.73112,225084.204
2151.81315,3259.00679,49219.3288,212973.033
1843.98328,2868.09603,34606.5348,34840.5574
2239.09893,2271.18272,7037.8928,156953.716
2526.52731,1415.59535,43087.7457,65289.7253
2541.33109,3177.73781,7214.98377,42777.942
1961.7778,3007.75302,8407.01803,112565.089
1897.98325,1340.1837,8414.69342,156247.458
2651.77455,3750.74144,42417.7759,37535.087
2428.61628,3725.46818,46931.5451,210741.367
1899.7055,1197.7329,38050.9479,190368.023
1956.09916,2473.64451,33613.7114,145941.688
2516.6962,979.099072,47162.7653,243110.889
2630.18142,1249.59637,7215.00421,38025.2224
2200.62387,1225.38253,43504.4831,243965.162
1909.8105,2905.3977,41761.1514,234650.448
2326.52358,3594.1446,41267.2121,211251.863
2155.27452,1396.67547,15657.8723,170933.367
2154.74958,968.009192,16818.5697,117007.425
2588.22684,2932.08625,21391.2833,144328.508
1754.3414,3393.80661,11578.9097,70876.3432
2318.73149,3826.8788,14299.5753,215094.48
2412.54289,2833.29795,22976.8361,161261.527
2170.13469,1601.35408,9613.12956,138324.384
1783.78435,892.696812,41288.1074,205705.864
1954.45411,2342.23666,33927.645,122128.979
2082.83959,1075.6711,33835.6232,65020.0649
1954.51827,2527.36916,37964.9928,202000.891
2162.38661,1759.6483,28199.3699,246825.288
1781.75316,3771.79113,34884.2139,96985.4866
2353.28054,1687.87754,16624.6795,104173.638
2330.48191,3005.48983,7681.80926,36191.9076
2494.19183,2804.00032,43493.218,64591.5644
2481.36626,1652.99842,17270.5337,44870.2539
2025.85864,3365.48861,17228.4512,235585.805
2004.47133,3249.04649,23666.898,158780.741
2434.11328,3001.16053,20965.2005,168779.316
2190.76626,2495.67698,8274.582,242747.325
2304.70305,1834.73674,9593.74362,245341.788
2598.92637,3043.66939,19265.672,159232.935
2459.56103,1186.83804,19971.2072,152383.106
2524.89067,960.72007,25587.504,126708.06
2362.80396,3674.28522,44114.5718,121013.295
1778.28136,2165.90307,12283.8377,127703.252
1777.08399,1558.96842,28555.2751,56694.9735
2662.14719,2020.4828,11537.5382,242069.403
2507.46749,1722.21433,37358.6184,191543.92
2182.17236,1414.05928,35712.4839,156490.462
2428.7614,2170.57416,23736.7258,120388.428
2278.52221,1488.47322,26214.5971,78382.0295
2658.36268,1714.85087,19262.8379,140074.789
2663.26717,2208.22041,32271.1753,115754.372
1904.54185,3911.83317,9126.13328,55602.235
2312.78952,1796.4839,50001.9641,141624.296
2476.3916,1477.15243,23499.77,190364.789
2268.06416,3125.22259,41680.9152,223980.251
1845.25771,1356.929,40694.224,221886.61
2116.29664,1910.97415,45972.5964,213708.28
1826.6562,2029.62754,30071.6197,77396.2859
2143.91446,1297.95978,23993.5489,151024.01
2031.28122,2920.11821,40974.2002,42459.8641
2327.63182,3870.32678,18405.495,230125.336
2029.08531,1754.91925,19749.8138,191331.978
2422.26742,3825.39293,48671.8689,182017.065
2524.34938,2611.79043,12143.6395,113968.118
1929.15618,2958.6574,33380.8975,47047.2428
2318.24816,1338.68222,38549.2872,86146.0138
2616.01291,3890.18519,35294.7529,39257.6274
1995.45937,913.25679,16791.7749,188060.533
1842.41222,3004.17146,13696.2532,217533.62
2509.06466,1914.03225,38101.5085,199721.464
2438.7464,1786.53438,40400.6297,219299.201
2434.36507,2200.91045,29889.6586,168639.562
2040.91194,3716.26987,39820.7485,161220.4
2469.40451,3861.53888,38494.1013,204264.897
1975.33975,2002.32783,17386.7189,130225.274
2066.06336,989.159501,42665.2203,86960.5011
2255.96084,3456.04497,11915.2309,138064.565
2601.34522,1415.71598,21199.8319,48690.9698
2607.53415,3737.92345,25293.8068,91187.3365
2659.06299,2352.55874,45118.0482,42126.6291
1748.98794,1016.86161,13478.3179,180620.741
2042.85222,3921.01033,33540.0123,42724.8
1839.47326,2369.90114,34838.6693,109830.758
2355.79513,1301.07583,18039.6871,101671.737
1895.76892,2359.5651,26431.9087,220693.667
1864.71228,1576.26278,19355.7734,115812.91
1804.31395,3549.05999,18018.0435,242448.561
2242.79088,1309.48527,33518.5705,54404.0727
2360.07782,2523.7558,29224.7501,162485.116
2186.67267,1197.80858,42336.5443,34760.3114
2037.58756,3833.06903,49016.3324,80841.088
2132.56419,2366.99424,22926.4339,228620.959
2214.45352,1637.109,25945.392,145355.121
2252.35222,3841.23018,14697.3303,165106.298
2008.44018,1369.60656,25296.7376,179933.986
2627.67996,3033.9744,49990.4799,66643.0238
1961.39012,2960.41953,32405.7347,117406.61
1942.0681,967.819619,25256.9989,207014.878
2419.72372,2570.0906,15121.9213,211538.321
2324.3967,942.962727,33619.1736,222983.482
1918.3955,3297.40168,17086.8692,226469.18
1726.83865,1787.16723,19756.9812,243305.816
1859.1575,2214.66753,10307.0326,179172.905
2219.28676,2890.9396,31858.4519,250018.25
2395.65392,1123.22097,30154.3085,164257.942
2177.48923,1819.71703,17562.5662,201130.244
1908.56239,1582.83645,48926.8401,105847.54
2577.4528,1095.25126,41111.0646,244323.917
2239.293,1958.76451,11484.0818,247470.443
2049.58783,2643.87878,12259.3184,134810.458
1742.23981,3711.58298,27920.2393,47571.7227
2137.66574,2970.60612,23354.8523,244603.487
2360.46752,1112.07919,32254.8775,187670.36
2626.83819,2549.86275,44473.242,176571.109
2326.82123,2805.6424,23908.7766,34540.653
2133.69046,3247.88991,38562.0628,149194.122
1925.17859,3800.57982,25066.6398,95251.2124
2259.78845,1718.12605,16610.316,133229.734
1866.9136,2808.99965,46392.7474,95308.8138
2406.84914,2759.31905,31806.8246,85371.5838
2163.2888,1593.06875,18712.8604,157578.653
1921.9447,3069.56819,14255.5197,38739.2888
1854.91733,3920.15513,26454.7219,58132.5458
2413.17984,1923.38759,25278.3099,144901.121
1976.48251,3841.14442,43920.1307,247618.415
2639.5323,2025.1264,45102.5767,61539.5823
2111.34085,1880.02472,30052.2195,244274.353
1845.8066,2364.33428,22002.9945,55509.0023
2656.07478,1237.46203,7953.65997,143011.589
2038.50571,3702.09037,6809.37328,121456.821
2051.34518,1271.08056,47242.1633,174995.947
1796.28139,1067.68695,16441.6173,32986.2321
2010.36431,3322.07816,17021.5869,154849.872
2025.89505,3369.42493,8260.54413,163862.546
2116.64704,2056.09544,40465.0151,154690.098
2483.82968,2166.4625,32842.167,194780.656
2182.84913,3619.87884,9720.92597,168971.665
2543.82116,1599.23644,43208.2523,92460.2565
2612.12709,3881.14038,15192.2998,93361.1099
1792.58329,1895.51312,29750.5195,125280.99
2632.68874,1173.84374,43990.4124,127010.869
1821.30153,3950.16337,43601.775,172260.733
1950.64864,3144.85138,33219.334,218860.098
1951.7972,3940.79177,35109.6883,175190.236
1845.81382,1558.85643,16531.1425,92858.1529
2180.91157,2133.81515,34526.118,85576.6485
1941.00901,1595.13442,14634.5916,155078.851
2330.56983,1909.6231,31970.4067,163344.113
2342.08535,1492.90764,8592.51597,103237.837
1887.86255,3994.61411,6456.63221,64913.407
2622.59864,1183.66586,36058.0146,38298.6709
2498.08166,2432.13141,10422.3382,41930.4354
2681.81865,1316.42591,16196.9163,38830.9439
2190.05892,3092.7853,29622.2474,198514.551
2035.17444,3806.24423,8765.54458,39892.7277
2638.63794,2000.44746,16460.1519,104831.936
1797.50142,2990.72032,49121.4353,132934.626
2650.90371,3852.52711,16451.6163,57391.1999
2296.94935,2023.75897,14000.6848,125926.613
2539.50869,991.84889,20938.0683,165195.627
2091.48547,1782.79468,6401.24777,96271.3831
2658.84025,2113.82391,19163.3401,179077.656
2648.15448,2884.36847,25235.8001,177984.421
2040.66469,3900.25746,32551.4987,136903.347
2675.96918,3168.01049,39819.2366,103878.409
1900.72427,3806.11957,16934.428,85760.2621
2312.40976,1590.08959,44407.4606,192244.708
2681.42552,2673.01631,22141.6191,208870.718
1719.11722,1661.30993,44973.1994,31719.8592
1743.99088,1424.55967,12139.4023,158885.724
2591.56683,3379.99846,32451.3192,155702.609
1905.17253,2463.93586,43688.1521,39197.5152
2665.88699,2548.2249,39165.7402,226988.686
1916.94079,1067.86046,40045.1541,112508.75
2249.25103,3828.29818,25004.3538,247840.307
2245.12377,2493.47956,49257.7458,222649.988
1962.55629,3619.6903,21198.4017,179303.003
2673.52742,1682.23047,47920.6675,246587.056
2257.84588,3402.18073,33680.0444,129506.41
1761.8694,1067.8735,6909.55863,238257.942
2319.34411,2217.25396,19975.5672,209259.796
2112.35743,3701.24805,11859.3378,229900.086
1870.47554,919.811676,26940.2205,59078.2378
2120.37111,1727.97891,10261.9606,132263.679
2500.94632,2720.41712,13546.8467,56580.183
2036.89041,2518.5299,41433.5579,166935.075
1930.33355,3621.21988,35928.0408,174354.271
1897.98229,3538.26479,32226.7324,128471.721
2587.33293,2544.35426,39118.4969,230892.243
2316.90474,1669.55312,17228.9211,135224.104
2092.17772,3351.24411,24768.6584,59460.3131
2616.58767,1857.59236,49431.4756,181179.989
1823.61978,1922.75974,46477.898,142910.184
2446.94576,3693.44697,17114.592,89872.8134
2091.504,2605.27175,12887.2302,136942.118
1836.1884,3180.29879,19168.7573,132201.101
2070.44144,4049.46713,14777.9834,229668.757
2638.18392,2768.72416,34643.6421,98767.1999
2394.13264,3688.84094,45086.3072,104943.652
2226.47017,3430.02066,30130.905,141687.141
2387.89346,1113.88202,17883.2038,143370.01
1906.82792,3922.30888,13748.979,240768.414
2314.65714,3240.84305,16692.3729,140937.632
2033.82056,2467.71138,8580.96998,189727.187
2205.57283,2569.14648,21375.0309,82231.3094
2298.92538,2919.17854,33319.7611,154876.342
1863.87386,2140.71591,10505.3047,32959.9973
1735.5036,1643.39324,26008.7492,41964.3628
1956.53361,996.739509,33466.5424,131070.746
2534.39872,833.295401,18384.9043,215231.594
2048.33446,3468.52666,15273.4337,237938.103
1791.74266,1020.6724,34127.2327,235834.846
1830.34158,3972.01663,27842.4096,211142.006
2305.22396,1987.7507,24572.29,87392.6647
1902.26624,3893.8392,38408.5343,88887.0664
2074.06617,1950.52149,14116.5211,83964.3564
2039.58254,832.705368,46186.6019,94548.0378
1761.38643,2568.50537,29243.9528,92958.9426
2110.20963,1271.56605,14735.7668,55295.9423
1742.80712,2456.7137,33430.5647,176396.434
2172.49323,2334.72214,19932.0305,90065.9525
1797.53225,3790.25941,40863.5822,197424.626
1817.81823,1002.31835,18721.9411,185129.334
1761.37699,3782.40832,37913.1276,162114.468
2663.68735,3780.40111,41758.5624,87842.4151
2239.9136,3892.29118,45667.8431,206208.534
2246.44988,1643.64032,36567.3879,84221.9298
2115.03295,2178.89972,32294.6456,110052.007
2103.72179,2553.72413,20277.5533,183955.204
2142.78021,2465.69319,38911.9506,138601.128
1963.65037,3296.56209,26226.3943,201208.278
1890.53561,3490.17536,31744.796,44448.9743
2647.02766,2405.25467,37089.0985,54235.9398
1975.65059,1176.36584,15506.216,179463.312
2194.54806,4010.191,31126.8156,244811.584
1869.56643,3439.08231,33755.6238,63353.1562
2495.02032,1592.18704,28303.9088,168902.552
2151.49468,3400.24607,43691.9124,170586.616
1797.05297,3573.26265,20410.2421,91204.6774
2452.09912,3148.14495,29728.1951,51306.4771
1854.78897,2514.32213,9619.82292,121796.86
2065.7815,3747.96187,22251.4431,109489.203
2415.23016,4035.57354,29438.6815,87352.7261
2098.13563,1629.48456,14301.8717,135219.999
2326.07056,2788.75219,23625.9516,78317.5505
1746.16551,2950.2342,39089.4647,246226.547
2175.92103,954.686085,8148.43653,46305.5608
2224.18824,1786.13149,41916.1135,113661.94
1815.52252,2018.05439,36981.2891,152744.316
2174.01044,3409.07946,45550.4368,178939.445
2390.99207,3051.01954,37637.8402,125090.636
2631.9546,3792.10744,18263.8333,177078.43
2330.87279,2639.66579,47528.5406,42980.4395
1811.50869,3318.17129,49437.95,200272.431
2526.42118,3385.762,23287.1018,177015.304
2649.72397,1285.32149,35049.3333,176216.874
2430.99667,1002.93274,37114.8922,158067.825
2170.2408,2695.42195,28507.5075,103997.602
2387.10138,3321.84835,42757.4553,43540.081
2015.82234,2527.12174,32176.7495,152481.247
1977.81072,2526.64285,22361.9283,203776.805
2167.46048,1944.77803,29311.7341,78405.8885
1732.1743,1861.25532,26523.7278,218080.169
1942.74371,3225.69224,14158.0705,160071.206
2651.08159,2378.29273,13596.3453,182437.825
2002.7528,1499.21916,22261.9287,137033.594
2141.3022,2018.86344,15339.7615,50631.6043
2356.52307,1398.82961,14558.9542,75504.2645
2558.80138,982.300155,11932.0403,153505.248
2237.23441,3690.44563,18025.9916,122681.633
2675.73504,3963.62903,30538.1699,105552.393
1803.71412,1405.95564,42054.168,206989.705
1734.70753,3614.94984,36887.2526,182270.038
2375.67374,3194.46517,28062.3925,183278.841
1942.42903,3911.8629,34458.4187,104199.489
1952.226,1150.42123,6704.13916,79557.2601
2381.82034,3065.91973,40612.3478,87346.9337
1849.3546,3964.5542,11795.7887,94994.3949
2632.69583,2229.57286,36057.3399,75302.1052
2544.65456,1761.54311,49350.993,199810.024
2247.3104,4005.91914,26007.4415,120842.912
1887.86908,1733.40063,42243.5227,228598.269
2324.46514,1444.26272,25200.0092,197912.467
2593.62043,2010.5747,36555.6784,208944.732
2017.14751,3859.66201,34222.1726,160677.572
2256.5916,2646.63673,17718.8465,187901.776
2575.9513,896.9676,26246.9986,70158.9747
2659.0782,1417.7952,26148.4273,226444.134
2214.17113,3173.67356,10430.5309,225927.012
2307.49448,2544.95731,26762.3094,91582.3355
1734.78704,2538.93374,31892.5782,102019.896
2544.53643,1413.48186,38605.2552,54567.0357
2107.98317,3507.60437,24913.7536,206289.735
2155.41667,1608.44855,45146.758,147757.806
2074.74843,4022.59685,49173.3134,224211.099
2436.69511,2662.34993,9547.55525,193810.983
2150.3801,2987.88939,49808.2765,174468.219
2469.13384,3639.8352,29664.3026,196358.16
1741.71383,3514.0387,11743.3579,144282.52
2288.30192,1242.26185,37619.9604,48002.476
1884.51988,3608.77687,31681.5935,115728.867
2093.49036,2953.89489,28509.789,217447.416
2415.13521,1411.20056,44659.7023,185875.985
2012.82281,1636.13987,35108.3953,45694.6039
2544.53411,2511.85616,37333.3237,231105.819
1728.70655,1713.74174,38504.2468,225760.312
2371.1096,3333.4834,24541.3276,233174.999
1828.13384,3933.61881,35338.33,188321.951
2351.11826,3204.61641,35656.0916,83198.007
2263.6985,3520.03892,12103.9716,56406.0558
1939.289,3487.30901,26305.62,242867.114
1761.08373,1629.59032,8865.79442,33746.9555
2167.1692,1231.16683,18402.5408,130973.222
1910.96346,896.808161,12397.3225,35529.4887
2268.42088,2469.43866,22529.9652,125405.413
2257.53622,2304.08805,29794.0112,234776.17
2588.22255,2005.74149,27391.4353,207792.502
2291.10043,3168.2598,37958.8054,63639.1818
2057.90043,3836.31567,30697.239,220382.395
2643.93683,1551.59737,40842.0564,228844.717
2120.04163,1397.58338,12909.5044,141762.717
2006.30335,3607.34145,10109.8664,243535.275
1751.82797,2804.15853,39142.4862,101447.951
2664.39306,2755.29582,16784.1015,198888.982
2378.77451,1078.26268,38639.1687,246290.022
1845.41105,2001.08791,16633.8853,217476.48
1926.11157,2393.15803,29308.4415,55203.8414
2470.83228,2094.85692,28613.3936,93237.4387
1897.786,2993.28829,18566.4202,49466.1
2598.78253,2537.60291,16212.8529,190327.305
2632.05832,828.894403,45201.1366,209702.413
1809.2595,2726.40493,7216.83189,89959.0456
2022.02123,1605.81852,46816.7008,186592.705
2506.39916,1392.2316,10166.4923,112829.022
1931.57777,2585.14857,16165.8002,172791.098
1798.1236,3788.86638,13591.0197,152692.75
2414.65022,2306.73958,10217.6181,122148.496
2482.50315,1438.84588,35754.8242,186356.67
2506.44227,3242.21314,41497.5327,69252.8286
2275.85091,3843.99605,27966.539,230183.103
2130.39869,1450.70929,43685.398,144611.999
1809.67985,3829.39574,7417.58798,179688.922
2094.21115,3080.04223,44285.663,45745.5253
2496.15786,2190.60128,16320.8761,245577.169
2546.48235,993.152,47083.9272,212172.758
2129.86454,839.976181,11049.5611,57960.6746
2244.67279,864.563197,47286.1545,173403.124
2003.07964,1194.93442,16181.9567,152784.672
2346.50884,1676.66843,19668.7107,230012.321
1940.20455,3004.09554,13981.0743,191057.306
2218.97933,1428.78342,14330.9944,57135.5958
2621.48233,2543.48108,8000.1845,201774.872
2359.42474,2878.20243,49306.3095,93676.4045
1839.2035,3298.4959,27865.1567,124883.217
2305.16909,3774.75011,39080.6084,109271.015
1728.33481,3951.15648,42189.4586,169980.814
2110.77628,1566.74459,19542.373,194877.624
2284.85701,3975.26696,18734.6286,125683.379
2322.41166,1338.49106,46707.2851,186765.702
2187.72124,3724.11698,28091.5564,79459.1898
2399.29707,1863.48696,46020.6069,151196.75
2510.68203,2230.73478,6579.67569,220204.781
2212.58,1188.25219,25111.861,121201.761
2211.9779,2151.93601,26809.8903,241216.167
2203.07825,3844.17741,19647.2204,238293.126
2477.84413,1472.56181,47226.9399,104104.302
1861.35944,2812.57673,48646.2743,151258.491
1828.66233,1196.53809,23256.2027,76115.9846
2099.40275,1918.51428,24039.9923,209367.938
2116.55159,3299.0796,43917.1096,72440.5197
2119.32871,3827.10427,34961.959,238944.236
2036.57838,1970.0615,8800.86524,139024.92
2580.97359,3539.92428,20183.2374,161820.93
2109.78906,1194.54347,27981.7806,118748.309
1995.00947,1253.41637,27628.0082,140957.846
2163.8124,1571.23938,42360.0045,188882.639
2079.38183,1408.85577,28699.8613,101631.438
1911.59754,3450.7377,40663.4128,183777.296
1910.98478,1656.5869,28626.0139,200601.694
1915.10847,1634.51178,30713.066,164316.361
2568.29258,1558.39361,50062.6602,67974.5453
2626.20582,3538.73034,49629.515,217846.949
2643.25864,1935.45688,7269.60492,88930.483
1962.58522,2993.00412,33886.4478,204806.342
2170.26526,1734.64821,27240.6889,103945.096
2603.84891,1560.88764,25101.2973,105788.717
2575.67128,2237.86819,13479.6254,132074.363
1905.90115,3663.94964,6402.85039,123544.778
2382.52085,1765.56429,26982.3003,236422.926
2488.13695,2822.31933,15863.1906,133021.509
1856.77252,3024.65938,45296.5451,116763.164
1721.87811,3121.19632,7312.3502,102726.651
1719.79961,886.36096,48534.4923,183934.938
1882.51439,938.851793,49581.3718,118539.814
2592.74199,826.498995,45268.3301,178440.571
2570.50416,1062.32256,35982.6472,167408.538
2188.30865,2480.27914,12563.1693,181320.789
1965.11178,1637.02975,29630.8318,146366.582
1891.69202,1943.83879,22086.9818,200427.745
1726.78307,3034.0708,43690.3495,65196.1962
2092.00158,2048.45661,42175.2616,76420.8196
2111.09076,1605.68828,40465.0903,101275.347
2200.19954,3281.84494,8973.74746,167847.682
2525.43961,2133.09256,39789.6929,181959.916
2202.73192,2383.78109,19158.8304,44843.1824
2216.17455,1027.71273,11265.0431,247002.609
2049.10802,3535.29318,35378.5163,82030.9266
2186.41546,1784.76109,40169.7941,172470.248
2653.72959,1144.03138,16595.8643,114345.965
1973.93693,1620.55567,17016.2117,144323.482
2650.13173,2040.90304,40638.7384,173471.618
1944.88178,2745.88043,42568.0023,131321.164
2173.54316,2681.74735,35277.8542,139557.701
1822.07489,2967.92878,24886.0733,141256.541
1828.65171,950.913295,40722.0217,37305.0303
2118.41835,865.072168,17372.7627,224854.623
1732.80197,1119.57991,30236.6314,92082.0453
2228.07264,3951.1985,8097.06158,65904.1784
2347.04837,2735.01764,34329.4317,49350.698
2622.88529,2559.29465,49269.4756,153814.609
2067.79178,833.485856,40400.4435,217453.509
2348.05618,2799.26524,38948.0705,53747.0125
1877.095,898.637514,32736.612,157716.845
1997.74969,3264.49554,25605.3001,58502.2212
2464.91058,1524.14273,35845.9592,104848.633
1998.62803,1446.83767,49060.2343,184526.437
2218.35144,3835.21839,25771.2632,209645.545
2290.58137,3895.49045,25335.6466,86206.2823
2311.45465,1528.85837,14629.3934,250148.099
2370.44133,2322.14688,42556.7104,153486.917
2358.85144,2298.44828,16433.9096,177301.469
2642.21439,2779.36579,13832.0671,129913.13
2350.98722,1537.05198,34048.0568,225417.652
2673.34329,2308.0651,46961.7375,31545.0036
2202.3355,1697.66613,12210.2587,32164.472
2065.84237,1901.74413,33185.7554,147024.548
1875.71026,1091.49065,8532.42274,54545.4864
2343.63852,892.320214,28367.8703,147016.88
2137.68568,2437.43072,45150.1303,133747.674
2668.56222,1341.23189,26602.3728,42735.0857
1779.78544,3981.62829,25752.1357,214980.987
2677.20897,2477.10169,31814.6302,174211.71
2405.67964,3154.29558,9435.63395,142228.238
2179.40049,926.278995,48360.9077,104475.76
1752.14665,2188.3481,19073.5744,68628.8594
2381.51525,1956.6636,30488.8331,135329.824
1735.35504,2467.98549,36795.82,176585.996
1842.97148,876.349204,23163.5147,242913.881
2348.4301,3170.46937,24229.7159,146461.011
2411.26456,4054.73069,36259.8813,243445.815
2256.84956,1282.61148,33821.8905,220844.972
1739.17098,3297.93675,44567.8626,104425.124
2501.54468,3566.91548,34499.2734,117327.235
1787.23397,2008.13664,33075.8816,67426.5134
2253.8082,1206.95337,41335.4042,164214.322
2431.21681,3383.44024,13460.5929,250228.245
1737.59613,3303.45985,8000.02543,46172.7208
2388.05067,1591.16643,36012.4888,237289.148
2527.70377,2073.08763,25080.0851,234966.921
2002.56836,3769.46896,12248.428,213933.917
1810.81101,3800.21518,9334.41676,78103.9648
2064.51032,3997.62734,22879.6459,174478.181
1795.49218,3334.96646,39125.1627,120513.241
2415.56652,2063.34177,41251.1362,223521.587
2059.88623,3184.84645,34802.3113,189689.863
2044.78701,3246.77139,7231.59701,206694.039
2101.33957,2050.109,9270.66694,232851.051
2445.53349,3440.1564,17325.1835,34027.6855
2192.95126,1525.57853,30856.7047,118356.628
2663.23153,2347.64727,37447.3134,142662.798
2291.98516,3776.64766,26401.371,232425.62
2460.51507,1731.77746,39018.2204,150393.381
2261.32376,2652.58784,21638.492,87591.5395
2138.23982,3523.99051,9718.14661,39591.0632
1943.6325,818.436198,7164.39598,163844.578
2142.81866,2053.01771,35989.6943,62074.4564
2313.60182,2698.80409,14909.2325,36258.5857
2450.82262,3445.81539,34941.289,98126.6098
2083.76476,2184.19032,33161.7606,186583.573
2316.97861,3095.25773,41344.5364,89077.6448
1850.58208,2663.25029,45115.2675,43778.5954
2562.74096,3519.1038,6924.3587,201429.966
2405.43518,1995.67173,33799.2607,65823.4025
1938.98239,842.218429,41883.566,131294.419
1809.98384,1601.81358,21096.7139,215370.97
2131.36776,2344.06763,27853.2354,198176.808
1966.52812,3289.4778,46587.9927,37827.0096
2669.1584,3098.24495,46971.0958,167038.718
1742.46068,3434.20851,48562.8728,49617.6781
1957.44206,3021.04497,33169.5549,50399.1451
1973.74989,3495.24701,24929.7774,115248.106
1967.37819,3031.79237,31698.9792,82823.3198
2006.64094,964.651873,38179.8081,38900.4648
2311.96229,1280.86373,21188.0932,239810.282
2186.58227,4032.83105,17259.3475,69031.9216
2362.03095,3049.93406,26773.331,163528.468
2043.80183,2290.55825,11805.218,31925.4478
2375.06302,1458.17013,17746.8485,139833.838
2339.91897,3626.1616,27521.439,125774.85
2503.90051,1587.36929,17050.5261,229721.417
2651.88571,1590.16918,9523.11495,233340.826
2620.84777,1345.53451,39723.1143,75771.168
2649.91994,3070.44526,26257.3874,33149.579
2104.42208,1103.16874,37664.5657,141476.934
