floorA_days,coupledA_days,floorB_days,coupledB_days
1.308279583312633498e+00,1.573757579383855687e-01,3.170975858249149404e+00,1.254199124897832363e+00
3.303061404296047332e+00,1.481786945592483418e-01,1.496054284089959774e+00,8.216334697434021450e+00
8.784703781662802635e-01,1.116538866452030598e+00,2.023317836944884540e+00,2.628666357581359136e+00
1.174569425825051194e+00,2.151325359688387451e-01,7.655022483980908898e-01,1.691003394833948958e-01
8.255616710348888665e-01,8.426564874888260448e-01,2.591545054616797294e+00,2.859327025271481831e-02
5.812351588967676896e-01,6.751410889815711025e-01,6.770079786197842620e-02,2.612414647604610063e-01
6.713160251499667996e-01,1.567584597418194559e-01,1.124424230436358085e+00,1.093950323956144555e+00
3.827308167649877690e-01,2.720871374923756192e-01,2.608209100221506205e+00,2.344682629949322639e+00
6.228777346917916402e-01,2.160753256902526176e-01,2.606292548173038348e+00,8.664846459423886094e-01
6.055009251060287090e-01,7.864848549715570680e-01,7.549528567083468866e-01,7.663617794705608333e-01
1.718481043235460248e-01,2.028415029001775019e-02,1.034596321469444025e+00,6.306802729056141033e+00
9.244546910268687245e-01,2.870474357749561722e-01,6.327351078158549136e+00,5.864505989020807331e-02
3.329787450987370945e-01,1.159372849595113886e-01,5.881653947412716077e-01,3.297080060347771235e-01
1.731835705150015281e+00,6.216447431936012596e-02,2.934115078872321369e+00,1.437291459359783863e+00
5.270663943209445007e-02,5.843229697726739502e-01,3.334544356624321804e+00,7.697297065914173505e-05
7.651089454232778975e-01,1.362921120689967458e-01,1.019042884155625606e+00,1.732558042596875625e-01
4.666121686972169447e-01,3.700434410694016796e-01,6.488727734519983414e-01,3.976568854502992245e+00
3.029124004933083203e+00,1.491796985189032032e+00,6.779865055755791570e-01,1.798408558524843340e-02
5.070906199906047296e-02,2.143343964929539658e-01,2.507999188666432122e-01,7.510528393717523787e-01
4.580018995214667904e-02,1.180457391719106630e-01,9.045246646295180826e-01,1.666983244516446971e+00
3.915349930442088566e-01,1.088052953164179854e-01,1.620382297292213947e+00,7.435853592693490999e-01
1.176363428104326841e-01,6.094882051371022541e-05,1.420012288709840975e+00,3.956413016035106311e-01
9.353735260833821730e-02,2.340407700094916943e-01,1.748095297155148442e+00,3.889213678501496130e+00
1.075379541195685240e+00,6.683596072270994726e-02,1.655955499545493925e+00,3.334624464213498674e-01
6.792079993537444849e-02,4.466450595446310179e-01,3.423863681639610856e+00,1.011402826714763448e+00
1.303739085009967713e+00,1.307097126649694740e-01,5.814936564725107226e-01,1.207979304284669375e+00
2.649593285183469288e-03,5.075512955466510157e-01,1.185734069526133139e+00,9.218073212900910196e-01
1.047158065256309278e+00,1.218757095920727895e+00,3.560465148440488670e-01,1.596029142456231731e-01
1.716901611869374289e+00,1.097312934751882435e-01,7.811882360188916463e-01,2.898441880969137574e-01
3.912374152848803743e-01,1.567804307670984665e-01,7.392042652717372153e-01,5.307612742099863112e-01
3.702369100937188962e-02,3.845057184311514442e-01,3.262854920938055847e-01,4.842526198723401398e-01
9.022970039437930856e-01,7.320718911518862004e-01,3.298302382405597033e+00,2.095321402604521654e-01
3.633410020741578705e-01,7.521574579047407560e-01,2.642976010291744782e+00,3.168712318537484141e+00
1.554536572882092571e+00,2.572469610391951989e-01,9.423505307944525233e-01,1.535511582570303069e-01
5.967221146245890173e-01,2.831811519448734771e-01,3.100673312217110844e+00,6.715515922816180927e-01
2.476793747825347947e-01,2.528830780059634353e-01,1.111211010984462927e-01,3.268835837856091331e+00
5.953927520335412088e-02,1.580759275345756942e-01,1.079109485636176258e+00,1.610276080903425833e-01
1.944624368271116177e-01,3.203101635019341836e-02,3.724233111393377982e+00,1.242950438270942870e+00
8.504825176386164934e-04,1.658679573482924330e-01,1.924094342870972030e+00,4.427843188624950854e-01
7.743906624366964087e-01,7.030997291932302717e-01,1.607631900851845153e+00,3.950217878550076889e-01
3.025747728032812667e+00,6.357762112547989120e-02,1.654554945607222549e-01,2.507595059724184949e+00
9.285327094810293946e-01,4.711331527490071891e-01,7.334151938174364727e-01,9.517538271477195000e-01
1.447253817579103041e-01,3.326502577885762646e-01,1.400421010069524907e+00,1.284350807374202985e-01
9.494444912453776919e-02,2.865775586300321476e-01,5.766846297882977090e-01,2.085304007910323276e-01
9.055045285524805365e-01,6.032615972823725248e-02,9.622926297112912586e-01,1.337323177942254970e+00
3.846023875067633213e+00,9.113736048541767887e-02,7.698119368689998465e-01,5.478593138634005669e-03
2.743122260835423321e-02,1.031729582074251805e+00,4.110195837377533801e-02,1.249479334826205879e+00
2.757864341553474818e-01,3.294607260120288594e-01,1.347506928794997227e+00,7.923561835414615340e-01
3.836500312816907426e-02,5.933138085853804089e-01,5.494352991347094317e+00,2.216018619091863207e-01
3.006219933716690607e-01,1.121976067003986666e+00,5.088030212495822546e+00,2.688304168042148223e+00
5.326788753845883573e-01,2.397101391854793151e-02,1.693372893668336765e+00,4.926044029304598837e+00
2.005628874512994653e+00,5.286426834427456756e-01,1.685949166214850137e-01,1.688051697404520657e-01
4.614070882074937652e-01,4.946191441942057176e-01,4.441349786520431553e-01,1.579980775467878740e+00
5.490433303953089206e-02,1.499980322806595989e+00,1.290913506608795558e+00,1.283410856379034293e+01
1.249118856937374566e+00,2.780739080489565418e-01,6.273226975062223820e-01,2.672332328542292412e+00
1.639313311177429622e+00,1.544859916583125159e+00,7.799144795984609857e+00,1.048404099241587728e+00
7.958383564006930033e-01,1.856909216077983205e-01,8.503926474149787751e-01,3.842919712163549995e-01
5.844784231637475402e-01,6.677796825898413280e-02,2.532168177444470203e+00,4.275174145290778771e-01
1.469427884387040306e+00,2.103083735664937615e-01,1.637087110233061082e+00,6.346885510892794624e-01
6.653463318258676651e-01,1.769663024244959304e-01,8.926618841389064030e-02,2.905880689827962382e-02
1.441177812511923173e-01,5.192011828192283351e-01,5.222591526072197787e-01,1.076860827012513649e-01
1.384590132551800412e+00,6.001044661885578980e-03,2.949099669842216720e+00,2.956812532219642797e+00
2.040227737225389082e-01,2.897887355915773067e-01,9.272509259791684721e-01,1.422666354529839472e+00
4.790660326052657569e-01,6.417109211419806947e-01,7.203744658508495213e-01,4.118719937913597473e-01
1.333637720497307111e-01,4.949847863314649210e-01,2.310069295673158773e+00,1.465453612259921268e-01
5.956349044175325291e-01,2.872292410800015849e-01,7.620497103245673642e-01,1.492605280603887197e+00
6.996897896615000834e-01,2.122885227407223852e+00,1.486693816193129569e+00,1.496841968461333772e-01
3.273629552043296198e-01,1.719612509680808754e-01,1.278289454902700406e+00,1.428888689749158725e-01
9.265728342530019646e-01,1.366355654482485360e-01,2.633598972642885450e+00,1.166986632286971082e+00
8.918491392261941597e-02,4.500149871944539998e-02,1.958605954293806961e-01,2.535350409472450384e+00
2.484768553481604858e+00,2.973674344158548921e-01,2.901817483063917624e+00,1.223075385085496070e+00
9.807338090881875248e-01,1.050701756332115933e+00,2.238128518814105572e+00,1.839797601227663115e+00
1.795668587969641294e-01,7.023346701647877055e-02,1.260678253306919849e+00,1.801157683185209635e+00
1.423111006877444185e+00,7.622949848649258620e-01,7.233746249930638861e+00,4.205087197745465133e-01
2.319072963911506857e+00,1.744770632015122946e-01,1.495794136132699848e+00,5.308551691425806851e-01
8.341878898439721857e-01,5.364767988063833259e-01,8.388525184850927907e-01,5.592546039966041216e-02
4.789735564333578166e-01,2.379625928921132172e-01,1.621160911251201542e+00,3.065727692680626504e-01
1.623124607706297184e-01,4.203311729787908013e-01,1.205950406269159725e+00,1.018375349554712539e+00
1.044926944312312145e+00,7.708327105560088821e-01,3.639725504563562919e-01,1.659596548009020511e-01
2.144644887661192045e-01,4.615178941109698146e-02,4.775823032018085001e-01,1.107383861741511322e-01
4.236687352808051754e-01,2.240932947406397424e-01,2.117436466133604256e+00,1.118537560253689778e+00
1.068932898365229534e+00,3.248338571657592433e-01,1.047675350898978064e-01,7.666142053060727157e+00
7.784903087744566852e-01,1.397027058504080599e-01,2.720258678605892655e+00,7.992378457155588922e-01
4.420430801890007366e-01,1.844779500985372633e-01,2.880730879444500570e+00,2.103899038973024993e-01
2.756443792808772608e-01,8.819374610838351392e-02,1.102605879424362278e+00,8.744988204913697327e-01
2.196628272580521402e-01,1.262274504568102196e-01,8.992957435424961052e-03,2.705176005696850461e-01
1.486574749405462859e+00,4.339011989414730541e-01,4.434168246991883611e-01,1.049257288321574055e+00
2.905000472477438089e-01,1.726042071314336068e+00,2.558291821425886514e+00,3.664301108662167128e-02
2.506490712502391638e+00,7.510809178847153468e-03,3.739415312626191756e+00,4.053470600642117283e-01
1.061887751530872670e+00,1.768509170381993956e+00,1.672430217326654978e+00,1.780224626663514387e-01
1.420292395889350745e+00,3.096770439756699744e-01,1.578889123065523759e+00,1.514637132581195589e+00
7.035718856715120206e-02,5.682620586036570831e-01,7.980275816207101081e-02,2.552097880493825244e+00
1.157955183285416023e+00,6.231309650065944838e-01,1.671987911292476259e+00,2.035607752253187019e+00
1.300897714939713401e+00,4.172949547600395825e-01,8.551084846313256049e-01,4.362610777432668341e-01
2.544881905751160134e-01,2.467847106667246049e+00,3.348256873787861743e+00,4.368407395222956291e-01
4.041883333703620296e-01,7.556246595080549910e-02,1.771229920138530922e-01,1.747068304850164067e+00
2.118124184025667045e-01,9.874499551635411432e-02,1.966250845924897961e+00,1.352479940624278232e-01
3.053445597778590148e-01,9.561177759617635052e-01,1.907094966338316766e+00,3.223078758242784225e+00
4.384564773290144934e-01,5.932076925500666675e-01,2.675131653007898347e+00,8.212936855691848059e-01
2.210808539388660343e-01,9.382900414893081686e-01,1.356693746934529488e+00,1.564325968183816418e+00
4.971771350147581869e-01,6.073659522688773515e-01,1.631865570246219921e+00,5.853947577891669418e-01
8.056971387259999062e-01,1.493683740971101792e-01,1.791916275002778169e+00,1.344742880138748209e+00
4.065880036494362582e-01,2.210104997896573664e-01,5.663720864219533802e+00,2.526300459669365561e-01
4.131068786474401122e-01,3.226092714266298178e-01,1.199870663167347251e+00,3.561882289562090520e+00
9.373290861728496015e-01,1.812341579963199500e-01,8.594333083677025975e-01,2.260858059844218781e-01
2.714773936249375089e-02,2.252566839654137620e-01,1.750033498448623437e+00,5.232846787838400099e-02
4.261583176473550116e-01,1.261372905086609375e+00,1.853274967647664528e+00,6.752055777873366971e-01
6.177406106527959517e-01,3.920197915089338458e-01,1.599945960346387530e-01,5.977155980807085101e-01
4.431210289797439250e-01,1.520375117592390468e-01,1.347617104485510260e-02,2.461194600061950677e+00
2.405279864526884415e-01,6.565098391067288874e-01,5.522277339418242281e-01,9.116611565266968142e+00
1.024363552465378469e+00,1.963759519760065186e-02,2.318519084750361614e+00,5.987038129039380374e-01
1.640308784950643473e+00,3.167735630619589737e-01,4.073057480443013079e-01,5.579551285548863815e-01
5.999970639476923662e-01,1.715770749035999132e-01,2.426609839765865750e+00,3.893882724389848837e-01
9.105010307332551678e-01,1.460132511357123408e-01,2.750211506635380054e+00,1.364589248361902374e-01
9.627724742584439221e-01,7.496703178422308572e-03,4.002350124472218162e-01,2.131614181094327876e+00
9.049487821687037803e-01,2.996061279211542985e-02,1.439738781504319887e+00,1.063489298676027150e+00
3.033866707465082690e-01,7.642582503677600170e-02,1.648475761344257440e-01,7.141615609238625151e-01
5.846098311822776061e-01,7.527878153842064712e-01,5.769662440468311004e+00,1.219447005375131399e+00
4.863740030371809242e-01,7.085042256750841982e-01,1.743902689018094865e+00,7.953663331600970832e-01
1.947776862641733275e-01,3.808290211351551546e-01,5.723547498515625387e-01,4.134082251476641767e-01
1.054118645796917608e+00,7.933051124180684477e-01,2.709159388668491708e-01,9.998977276467538866e-01
1.439710969028546783e+00,7.327950917775095940e-02,2.713088497182881920e+00,9.351019193059420531e-02
1.641755134436771735e-01,7.287941814820133590e-01,1.777363539342035503e+00,4.958791252605120881e-01
1.418885675716611283e-01,3.921339496105504668e-02,4.855795537264243067e-01,3.496277488277483858e-01
4.919577968918046329e-01,8.780496646762805391e-01,4.713853062658913684e-01,1.090534275868320968e+00
5.701007850327491910e-01,9.689278138134224116e-01,3.501474125237531987e-01,8.121455141040727632e-01
6.014956302089660145e-01,1.567274623603095163e-01,4.301832562530136239e-01,2.911178670007772418e+00
1.193093263252866132e+00,5.085251439242791660e-01,1.408500279534784960e+00,2.733660377215989534e+00
1.711676085363629807e-01,9.259338717905460925e-01,4.676812557764549183e+00,7.996916407103188407e-01
4.029903179470575858e-01,1.236340089102382078e-01,1.026800777577153267e+00,4.042794270640165166e+00
1.869193538312007297e-01,3.478414164545965553e-02,1.176578774469195093e-01,1.232072380869332795e+00
8.406404117348133254e-02,4.634412979498940266e-01,1.315514499599303111e+00,2.065860099372276715e-01
7.744938840074757636e-01,4.545262786212461714e-01,2.312981720668123131e+00,6.012039681134804248e-01
4.431859291890092312e-01,3.118409261148269995e-01,9.746498589020013981e+00,1.067701685533032796e+00
8.639281479317378887e-01,1.578267358001701204e-01,1.116317739116054142e+00,1.094665182305098128e+00
3.978007809889516078e-01,6.814105600850522970e-01,5.142398841907154239e-01,1.381516602461136500e+00
2.140676596138201548e-01,8.480782868160284815e-01,3.284826376618852350e+00,1.054468701901547290e+00
9.384072335994958491e-01,7.143260594319970069e-01,9.344428336252993406e-01,1.108926376820850157e+00
5.490548896323169670e-01,5.724143459348844942e-01,1.357340492045972402e+00,1.275011730989038083e+00
3.976487368787727794e-01,1.890612306708481516e-01,8.180107717896386577e-01,3.438336951575950984e+00
1.278905603104530941e+00,2.780451780736078460e-01,7.199793015636343219e-01,1.362942251932441062e-01
9.272580545264135221e-01,2.668639620169526716e-01,7.438988629854537127e-01,8.085246810028349218e-01
5.674315520111729017e-01,2.036469780414078556e+00,7.215912068807782687e-01,1.040224760653961855e+00
1.106439651905440025e+00,1.712067072746013274e-01,1.514125980585782960e+00,4.394700950990552357e+00
9.192406070959692199e-01,1.870671988345013192e-01,5.549059343680120548e+00,3.378620120076541444e-01
1.450357329286503828e-02,3.199198819299827606e-02,3.874726308573502198e+00,5.704957771380077952e-02
7.169395584308776437e-01,3.160547364210611332e-01,8.097864127081029206e-01,3.995481268584200052e+00
1.000361563877431914e+00,2.670853827918733825e-01,4.145404856150405770e+00,1.065019354614442637e+00
4.203781117125235389e-01,1.460971846845145361e+00,4.221625026292267435e+00,3.781215920793281060e-01
1.772298200373339405e+00,1.264663193191710722e-01,2.412213865329307261e+00,1.682568518950894543e+00
9.070236125638703184e-01,4.504614044530159123e-01,6.625138438212776482e-01,6.163182888457463971e-04
4.826309010784399223e-01,1.766657532055240440e-02,2.417647449802772464e+00,1.946746063469675936e-01
1.137038370750347527e+00,1.057950037460296810e+00,4.550417525459092616e+00,2.583488418776194173e+00
1.278553193532194765e-01,1.048243667279550095e+00,1.195540792876652159e+00,9.831430099236278253e-02
1.389684113097618523e+00,2.006511844452002480e-01,3.344338637938854664e+00,2.594960238536576647e+00
2.922222313846649655e-01,3.278357861281037122e-01,7.478026266011322809e-01,1.612774309358851133e+00
6.877537419361792193e-01,2.315417227432620129e-01,9.203173534355247876e-01,3.535734451972509518e-02
4.484253246937297988e+00,1.602961460492598800e+00,3.107641068343671223e-02,9.027155799721930940e-01
1.511136354120379055e+00,6.344979289034972936e-02,6.584574713165953774e+00,1.685377378720311237e+00
1.855670510576445942e-01,4.238564204766478993e-02,1.248454429392841014e+00,2.123427120682411129e+00
7.036683011180016045e-01,2.618671094490768181e-01,7.377013104777114805e-01,4.211375828052718595e-01
6.318503757483334704e-01,1.049765455534428682e+00,1.101126489401906827e+00,2.319668799555344718e-01
2.447231495487297293e-01,7.961611121697776960e-01,8.336666958582024389e-02,1.109348896521663297e-01
4.408598216152562893e-02,8.100807532079888906e-01,1.986126823302359234e+00,8.790540246278705228e-01
1.343966605492917799e+00,1.621854348808763335e-01,1.161268744459365454e+00,8.570550847906720504e-01
2.023042955959543920e-01,1.627678318444120142e+00,2.570239197148159960e+00,2.264241236121400103e-01
6.476925346116897408e-01,2.393935989506148776e-01,3.057614224285305493e+00,2.366440050714780252e+00
1.292884851539055358e-01,4.614975042611504236e-02,1.690451136312596914e+00,1.930186924004729576e+00
2.926357099951610308e-01,5.020585984164388504e-01,1.120419015774603566e-01,3.948737332628423080e-01
2.185744483336360677e-01,2.413662985170832165e-01,1.735294817576923387e-01,1.546787207274370191e-01
1.486506564799880067e-02,3.352273036959741992e-01,3.176765135346971691e-01,7.294093037036406546e-01
2.644606341026972118e-01,1.374838598998451566e-01,4.338189327178988641e+00,1.983251370572922945e-01
1.179106375594282316e-02,2.254745866284661449e-01,2.514492834669401766e-01,2.082271817694519578e-01
1.401762262061434283e+00,2.310091751849604746e-01,3.443419077417157581e+00,1.833417575677684097e-01
1.227342321224358379e+00,8.925095969284497777e-01,1.469915584690996146e-01,6.086514279621968448e-01
1.128681404932179166e+00,1.392856200064550576e-01,9.371725995879118809e-01,1.722068643852141256e-01
3.940938294458316005e-01,9.972408569455482041e-02,2.631243767648825838e+00,9.025661709309629188e-01
3.939875591856854542e-01,8.368444555000438267e-01,1.456153170257406870e+00,1.323774383975012459e+00
4.180116857360283156e-01,1.274680492172184654e-01,2.701265664239817177e+00,2.004309226459557725e-01
2.533264015693604820e-01,6.780661109252702490e-01,1.674434581745831263e+00,3.703146410101575414e-01
9.256359855119390412e-01,2.375908054041964701e-01,2.087950559357543145e+00,4.098067425856371515e-01
1.464900150768366549e+00,5.510480665251559218e-01,1.078000243076924658e+00,4.650241789288163674e-01
4.171470700882399241e-01,3.098168475664102028e-01,8.632713479484406705e+00,7.025613541265815498e-02
1.717508308818363749e-01,1.090594450341623167e+00,6.796327937971968769e-01,1.257300462562512378e+00
4.006031712756756846e-01,2.234515866342157708e-01,8.876147644193618236e-01,4.186436299601961508e+00
4.148332026657754468e-01,1.912257566303652428e-02,2.397626176229426864e+00,1.514030317320021801e+00
2.264486559278483524e-01,2.410406763835034050e-01,1.228690959340061450e+00,3.905430121011507216e-01
1.479701895671277523e+00,3.974131245288664793e+00,4.028846816832004074e-01,8.010651060467450790e-01
8.839225399755685775e-01,2.023870074447743583e+00,7.250198837558224918e-01,1.534343222958259201e+00
9.739796485734159015e-01,1.200381560676271470e-01,5.843118454207283374e-01,1.390260791309253785e-01
1.254093631928596686e-01,6.668212801426081082e-01,6.431212997616273519e-01,1.599208588907622686e-01
1.843154025732214540e+00,6.694967208318013396e-01,2.320882983461113602e-01,1.530412489822049471e-01
6.104411777599053623e-01,1.642231803396216605e-01,1.728582121260699100e+00,2.152473899436626453e-02
1.208451722774882775e+00,2.254081513677654025e-02,1.284715828029576512e+00,3.821900056904888210e+00
2.216533782954491993e+00,9.224608425730284056e-01,3.854829770566614577e-01,2.218345554263215780e-01
1.622302513415629921e-02,1.179027159513687251e-01,2.985453790470363966e+00,1.384458837807976295e+00
2.785853407135765014e+00,2.105438820353549567e-01,2.931312076927226951e+00,2.163615518818687633e+00
2.071451078771685828e-01,1.135883946392159671e-01,4.084190547060972065e+00,1.088165650203971380e+00
7.339399906208493585e-01,7.967011364457198264e-01,8.381130046374685172e-01,1.719910214631604317e+00
1.601878256312267712e-01,1.195603013657343811e-01,3.126339260090916117e+00,8.789273467594630462e-01
1.904773547853859661e+00,6.810069846480802935e-01,3.894161891638270867e-01,2.458211054846096699e-01
1.312877112302661908e+00,7.293629994090544688e-01,2.548236355340026460e+00,2.194614207294058872e+00
1.961107888278154354e-01,1.074478704278858943e-01,7.852319302602013273e-01,3.773588561473026459e+00
3.153398598220511495e+00,6.108581915357321757e-01,1.831558274425986454e-01,1.129935008600094909e-01
1.137713688064607931e+00,4.625933585841071616e-02,4.397408300020286265e-02,9.511650206651705020e-01
3.853482395390782078e-01,1.281396540170340881e+00,3.125838980512186005e+00,9.755829841410575964e-01
4.549442967785212177e-01,1.610381591701654236e-01,4.826105866984649329e-02,1.398496916201844353e+00
6.011126139177962457e-01,5.154064913116359475e-02,5.143437793811092007e-01,3.794081737242798624e+00
3.471248659836796424e-01,3.748828258755544374e-01,1.872599948339273679e+00,1.450026885439002159e-03
5.927227451250167700e-01,1.033671433863132982e+00,1.084650144818243067e+00,3.881966800490030067e+00
5.527453415805028830e-02,5.629953195914682018e-01,1.133586709223863398e+00,1.458744845014986247e+00
2.020702929537662382e-02,3.517906669510312279e-01,5.781150435666805087e+00,7.373053489106122516e-02
1.079964310946433415e+00,1.278228177222375840e-02,3.092212785586009094e+00,9.530702962037160830e-01
6.932034823943716839e-01,1.754504754242200093e+00,3.824784062623566294e-01,6.033874420227660629e-01
2.450072531680873023e-01,1.948542024848031184e-01,3.517595477672758042e-01,9.712404437235788723e-01
2.073825164262841358e-01,1.063733743233100215e+00,3.564938442980672750e+00,2.874197673166834660e-04
6.997597123026396693e-01,5.454398909936566398e-01,6.784226777235132788e-01,1.468024744527837377e+00
1.335397912668236653e-01,4.543771035781806189e-01,5.301131194127197688e-01,5.735546919437318758e-01
5.396898411852946165e-01,6.987358171220450220e-01,2.011174415104781954e-01,8.493019913698267587e-01
5.146244553998644555e-01,1.412962203343735457e+00,1.626723293699968265e+00,1.087488026325058144e+00
1.117429566480120595e+00,2.556698089372206883e-01,9.804951110888180388e-01,3.004353266759848817e-01
2.203042080316204021e-01,1.547729094387980953e-01,1.795119605624624581e+00,2.763388777528751339e-01
6.759452959350708001e-01,1.251886360467498738e-01,2.306965816926567214e+00,5.750529020279397663e-02
6.515694565874339261e-01,1.415278899511688004e-01,3.445021009259072176e-01,1.891358333203400299e+00
8.379481095286565040e-01,5.550114879642007587e-02,2.054127486254030965e-01,5.769409684203513633e-02
3.657377160136251248e+00,6.563123422288207331e-01,1.001076538605911281e+00,6.080750738090080487e-01
7.818860146050882198e-02,6.825167704999515195e-01,2.292690450210361774e-01,2.932313974230686682e-02
3.582686090749476193e-01,3.292826209565059559e-01,4.189339285025197035e-01,4.261162979735717116e+00
4.000958960258458458e-02,3.487417119721544084e-02,1.920019194381594296e+00,2.265951229132185052e+00
7.771729725493516927e-01,3.518552996007372896e-02,2.620470831967032788e-01,1.691047124120246548e-01
1.085108739461573650e-02,1.270213999817216000e-01,8.859707734229510523e-01,1.863905202795732574e-01
3.579796783119504333e-01,1.455916628371910909e-02,2.568534329649343917e+00,5.341608549984790122e-02
1.071792059832582661e-01,8.241353797106683310e-02,2.693559294306610674e+00,8.368974316083935827e-01
4.341401338110347230e-01,9.617503256410693258e-01,9.629660574221078351e-01,4.635686092942875036e-01
1.063466999161627874e-01,5.150307271039936824e-02,4.208197292333736295e-01,1.824049861996590860e-01
5.262414804064574625e-01,6.422188238753775112e-03,7.533317639934390686e-02,6.379527485115789841e-03
3.938882604022177214e-02,9.395172996704467816e-02,3.124464133211247718e-01,6.349427766993531730e-01
5.315684785779163368e-01,2.705812643740225232e-01,3.842965513578398440e+00,4.013173524466331354e-01
2.858456332615914031e-01,2.114439839556140829e-02,1.067597641324735891e+00,6.721122953042194537e-01
1.651185862979758889e+00,1.679204935379001173e-01,9.833094506656318012e-01,2.203551110047708983e-01
4.373999995321873335e-01,7.394415336622179868e-01,7.085636156993276868e-01,2.640550385769782515e+00
7.422423681203232926e-02,1.276934701743739797e+00,3.854004145782434776e+00,6.972146278297626509e-02
7.343949738276005501e-01,1.986780829321396435e+00,1.345199041579056232e+00,2.518785377876539902e-02
5.600304157278578332e-01,5.508562847475648172e-02,9.585832115859133085e-01,2.989814430229703834e+00
1.160481048573893004e+00,1.326240259969726054e+00,1.177872617689307733e+00,1.149652348811437186e+00
9.570844389656025797e-01,1.545995173862478311e-01,2.450717486711961601e-01,5.868011299747758480e-01
5.191764954072436433e-01,2.215557751849470125e-02,1.099992457515379440e+00,1.275140841093194144e-01
8.972699600231961448e-01,3.780400409486878166e-02,4.960290082226482267e-01,3.654179373414406795e-01
5.599171793436018285e-02,2.481410688978235302e-01,1.435680881255757990e+00,1.156995574726618292e+00
1.074672191581859337e+00,1.439913700288840415e-01,2.894327983517029246e+00,2.649176510846775190e-01
2.668179246354397960e-01,9.152186307356059702e-02,1.441799986159401636e-01,2.466742810422760890e+00
1.927172262298682270e-01,2.349450777141552371e-01,1.141835110856371127e+00,5.893548273146842487e-01
5.608609911077371279e-01,2.579182147402133141e-01,1.140828540908219946e+00,4.288429299227767277e-01
1.034164606271634090e+00,7.864132494067148371e-02,1.072016232075890585e+00,1.174205540989590402e+00
1.512856299083720213e-01,2.114757596784651653e-02,6.062420815557644227e-01,1.629759193262781403e-01
1.238321733792782514e-01,1.602180140361054717e-01,6.841525728571682397e-01,4.753832205861566740e-01
2.129160647667980022e-01,8.243051554005136061e-02,6.678171149013070740e-02,5.836975964226337465e-01
9.442577543423731345e-01,3.011452534809851422e-01,7.271475585407338738e-01,1.738478263774677179e+00
3.957118021349564918e-01,1.102976402271472062e-01,3.560267541430886529e-01,5.169892960887533251e-01
6.805615281420012153e-01,2.663665972591073849e-01,3.565698876014955498e+00,1.877938555024354361e+00
5.774272358730980770e-01,3.962291890300441710e-01,6.026790521473704976e-01,8.329905574748546204e-01
3.867519032088433950e-01,1.048678272223410257e+00,5.359270458590479347e-01,3.754690816679281257e-02
4.622756576284616781e-01,1.475056245562742126e-02,4.721059546957381836e-01,1.469700023820955215e+00
2.960379798466363788e-01,2.873990642843731180e+00,1.208604059221412674e+00,1.887737306355285583e+00
1.030063154734983222e+00,4.893172428479606872e-01,5.147172105857602986e+00,1.600160772843988166e-01
4.067332517511296208e-01,1.147942389431527190e-02,4.910429795657154095e-01,6.962323440636827954e+00
3.831857652720842278e-02,3.767996447136489624e-01,1.460909995084589685e-01,3.246126308241179537e+00
3.599598992656160235e+00,1.907100931269382210e-02,1.275527207705578148e+00,1.049162623211692180e+00
2.392504508171006961e-01,1.499179885498772291e-01,7.873652568123787887e-01,2.732869095813948213e-04
3.333468095651206387e-01,6.392266394258175333e-02,9.691007388280432622e-01,1.801398398389999045e+00
7.370835539034485961e-01,2.112133925144939361e+00,2.897033776765854940e-01,9.898666976055244815e-01
4.069538602457398735e-01,2.580729117391064031e-01,1.026862704149561906e-01,1.245463041273961657e+01
2.963166859469286429e-02,1.055919282056295927e+00,8.469228759445817101e-01,4.710692039123487267e-03
5.548415869059833971e-01,1.194201437165760271e-01,2.195226091609859403e-02,1.246402505940801930e+00
1.200233803135730914e+00,9.557434326700714466e-01,8.223495377556394592e-01,3.959432622399161605e+00
1.950559820897644348e-01,1.526640084182567525e-01,5.954304641381451546e-01,2.477260239103191264e+00
3.055557431449419381e-01,2.159033284546522380e-01,2.678964664688644248e+00,9.965623622358408262e-01
2.897800191196303957e-02,4.267978775596037444e-01,4.170645406615599016e-01,4.939808879069639835e-01
7.705222553593569224e-01,4.711386762305857512e-01,2.104199621235747664e+00,1.088525159878576565e+00
6.682343365715958106e-01,2.278371861008575694e-01,5.941364940535983630e-01,1.946338398290333171e-01
3.855743847392454793e+00,1.039130109354281101e-01,2.963610964154283600e+00,3.679850161730590319e+00
1.348203543397914483e-01,5.434836863205477764e-01,3.738617218573918599e+00,7.709593288253174803e-01
1.480420736571489704e-01,6.812659847201585350e-02,8.535989116051390102e-01,9.302619267767951727e-02
2.840435013642768625e-01,1.992738179230235440e+00,1.432752421673459731e+00,1.082826659526016089e+00
8.994308727205352350e-01,3.121938186491888655e-03,6.791578487115549345e-01,2.945552425740896485e+00
2.385352054540502920e+00,2.614399743974288315e-01,7.216904423434611360e+00,5.901222005939563836e-02
3.812701751200199829e-01,1.706631205442992849e+00,1.291528003424614379e+00,8.369019097160289578e-01
2.870657401313485568e+00,3.416012286153043420e-01,1.412350522734002967e+00,1.755845189605203527e-01
9.706649316917927151e-02,5.805722852397454670e-02,3.594580998627198154e-01,1.029325484066272861e-01
2.655357394202456089e-01,1.734684869047411482e-01,7.983451715837138751e-01,1.297130379147710677e-01
1.377342011494616436e+00,5.887201297945543477e-01,1.151988240725335899e+00,3.602947002218950812e-01
