rho_star_150_465,rho_star_465_495,rho_star_495_570,rho_star_570_700,rho_star_700_1000,rho_star_1000_2000
0.0777706586,0.160659965,0.868352928,0.39007944,2.03390429,1.40921001
0.664630674,0.687062888,1.95485577,2.86887366,60.099526,9.29687969
0.069726749,0.378823846,1.66013343,1.88576432,4.53004616,3.89338604
0.034578287,0.0708971219,0.501540738,0.284709066,1.57440167,0.89352446
0.0104503787,0.0424246059,0.152060995,0.55916441,1.96580134,0.302815351
0.0309335846,0.216003083,0.818868404,0.69143108,3.32191433,2.91588995
0.0130467115,0.0664334713,0.196084825,0.240449317,2.06993163,0.54447382
0.017596132,0.102234161,0.305612223,0.442788051,2.25270048,1.48494259
0.104697831,0.321405941,2.41393762,2.39210254,25.9724573,9.69316
0.0244607019,0.0794202297,0.384637145,0.547276176,5.39972709,1.75568216
0.170984677,0.908103791,1.49070807,3.68285337,14.9878605,10.6610749
0.172240349,0.266182373,2.05240112,1.59922209,7.00024577,5.58820033
0.019121936,0.152741509,0.425286517,0.792563496,2.34597146,1.21956085
0.022594614,0.041041073,0.213992279,0.427292331,1.48418872,0.556507063
0.0273139656,0.063920023,0.185201816,0.19696158,1.4192847,1.58859208
0.0950633728,0.527069945,3.47696508,1.74466572,31.7495799,23.6660337
0.255431463,0.487341902,2.55438154,2.89544197,35.5854038,5.9789367
0.0481556673,0.19458099,0.454246585,1.93842474,9.99826562,9.87007112
0.0233058848,0.0571511535,0.212015531,0.344118525,4.75659433,1.11541822
0.112967465,0.66670331,2.80026963,1.15890091,17.346706,28.049922
0.0562175721,0.186977071,0.770056964,0.943971306,3.6012835,2.01952982
0.0478885414,0.630834869,3.241484,2.77007386,29.2685403,13.0964605
0.0161940062,0.113699555,0.402485055,0.449378677,2.8169339,1.05922636
0.0361702296,0.170402798,0.903183645,0.787649477,11.0095224,2.9324074
0.0162787997,0.0914361695,0.229098056,0.372247829,2.18077474,2.91094951
0.0392958316,0.101271035,1.4103986,1.3986996,31.6322933,6.07506082
0.0333420186,0.461878782,1.05046131,0.916982889,27.7587236,12.8757453
0.0218920759,0.0682756704,0.533543947,0.622720492,3.45224332,1.88195144
0.0271490341,0.137599843,1.04263348,0.83003718,4.5117283,0.821791471
0.0167267737,0.289096697,2.04311627,1.37809685,5.20905449,2.19358582
0.00880906738,0.149890402,0.37835447,0.488942046,2.0207664,1.54535232
0.0532096466,0.402109924,1.93168385,1.97965275,8.39869773,4.36419544
0.012504991,0.0435283316,0.293358377,0.518168465,4.38430652,0.845289187
0.0392391272,0.119218579,0.451306936,0.601780687,3.80300395,1.59461283
0.10293082,0.147052751,0.437401173,0.696089125,4.33856315,2.61476296
0.036271708,0.268244868,0.615634907,1.11788337,9.40447975,3.24095274
0.0402628303,0.172306182,0.245938522,0.467573576,3.2567674,1.37859437
0.0226724951,0.0822021294,0.526756854,0.413233881,2.97416953,0.83029326
0.0288196342,0.0745095831,0.765101066,0.77016671,5.33741793,3.25789219
0.0138933443,0.0257028648,0.150134886,0.295328814,1.76126999,0.519457847
0.0390936011,0.0930081388,0.419710156,0.541173746,4.11526035,4.03760803
0.0199198076,0.0959198025,0.269427528,0.257423761,2.3123716,0.854928925
0.00648490385,0.0371608568,0.100082423,0.130673607,2.59829229,0.348029229
0.0138493431,0.217448473,2.04395184,1.5751045,6.47470839,9.32342014
0.0505995117,0.407647378,0.988003875,1.32724202,8.55243666,11.9697378
0.0114203412,0.0296007874,0.26548009,0.222255949,1.24630168,0.603808535
0.150871855,0.471470168,0.746032345,1.53749973,12.2863424,8.21812296
0.0402326189,0.170488137,0.961606026,0.73144358,6.4522863,3.63413929
0.0214822704,0.142829019,0.656943552,0.477911782,3.24445546,1.22087732
0.126373673,0.687936629,1.94512037,6.54295775,28.4117103,4.0645036
0.035099863,0.0763707773,0.539279148,0.470547094,2.18031689,1.042631
0.00636302949,0.0144094568,0.109645178,0.126347321,1.86790574,0.570397183
0.00304837725,0.0279000593,0.130574277,0.130061522,0.59082316,0.357715452
0.00975008578,0.0672158296,0.358512881,0.362879503,1.4538297,1.76091537
0.0277681162,0.0352076502,0.505415105,0.701615244,6.36072762,1.66785277
0.110142828,0.648533005,2.0491596,5.93934524,27.2178966,6.3099018
0.0645599496,0.207319364,0.807376636,0.764597896,3.58618187,3.21864423
0.0271597104,0.133631407,0.936887247,0.513041555,1.75323468,2.17602116
0.0052650641,0.10217476,0.18483824,0.213070531,1.47093748,1.79932823
0.0434450377,0.141405683,1.1057414,0.968648204,3.60307383,2.88670769
0.221220941,1.4796347,3.24301272,3.47508258,9.18078187,6.03592994
0.0347352069,0.0957318805,0.573480314,0.768716757,4.96351246,1.41964932
0.0344635142,0.202488135,0.960839426,1.11028633,6.49748678,2.80439031
0.0168208456,0.044765864,0.494029794,0.260369439,2.11310055,1.74311587
0.0697340709,0.350644554,2.98031932,2.30534703,14.9527098,9.11668205
0.0480332044,0.137407897,0.947168161,1.5432558,3.12812402,4.10386085
0.0249622368,0.300798061,0.86175833,1.73470747,3.97433101,5.33235918
0.00699895642,0.0667434254,0.233490234,0.269159731,2.54328736,0.452332975
0.0171509408,0.0696524064,0.681670799,0.395606228,3.04239553,1.43774597
0.00657122194,0.0606156025,0.16448748,0.156028136,0.640450604,0.769982445
0.16381635,0.592321202,2.15541459,1.9275357,9.54356695,4.7989946
0.0298507001,0.032846693,0.142957689,0.243784532,2.64182685,0.621099342
0.0129370091,0.0374399371,0.238624175,0.289849986,1.72274616,1.24391659
0.0158044876,0.196814589,0.323571576,0.460251476,3.95761871,1.41304576
0.0180520448,0.0704073132,0.229009229,0.734842619,1.81746844,0.503684371
0.0809748225,0.216732762,0.693151396,0.733189638,4.87694392,2.83628245
0.0631710301,0.189735003,0.856416261,0.704631735,4.72735711,4.16043573
0.0102753173,0.050101451,0.280529907,0.228741839,0.940435418,0.703369027
0.0805265058,0.224576617,1.00276919,1.13821718,5.11556561,5.55959784
0.0451295203,0.125867201,1.23511591,0.660014974,4.57328919,8.16326439
0.0435858429,0.287957777,0.763036512,0.681375814,8.1582409,2.53766909
0.0145718855,0.0551644692,0.236202507,0.271450505,2.44344021,1.11661382
0.0332219761,0.129051033,0.595949493,1.00624638,9.716066,2.71546405
0.00621609962,0.0209414754,0.133836967,0.198275176,1.69809205,0.512148655
0.0455086024,0.190477042,0.915724768,1.28375929,8.13656885,3.05190406
0.0305979835,0.0532998016,0.550030695,0.500367871,9.43920548,2.81885297
0.0386906093,0.1039242,0.278715034,0.767678321,1.50258681,1.41342723
0.033135584,0.13582401,0.348096341,0.631962183,5.83479454,2.13378444
0.010138378,0.0489553289,0.247412339,0.124898122,0.482001603,0.611974078
0.0150705058,0.0850900624,0.376908877,0.342417066,2.46518204,0.857797469
0.0264073324,0.255987092,0.878299928,1.26196473,7.45369207,2.23600454
0.0771158554,0.163269036,0.678083756,0.550566443,6.01249099,1.05526997
0.0270739179,0.168470244,0.932855996,0.927379549,5.1324909,5.66433894
0.0122343492,0.167730001,0.762805335,0.615175824,3.12749331,3.47868089
0.045165882,0.162112307,0.490779237,1.00243272,6.71835708,5.54705115
0.0636880913,0.29282358,1.06700885,1.98454228,7.89673732,2.77755592
0.0537670033,0.092654824,0.357432642,0.396795441,3.84984355,2.6543558
0.0604404543,0.289583604,1.48600448,1.33824594,8.62476063,2.85820517
0.116258828,0.417474224,1.25275754,1.35347616,11.9236489,4.07336551
0.00819521758,0.0274367401,0.134602831,0.226080962,1.93872895,0.662120389
0.065100934,0.428541581,1.813327,1.15032958,7.3723035,2.49774787
0.0813502085,0.135184334,1.071981,1.90862112,5.37741595,2.2921301
0.0272634736,0.0709313502,0.73042223,0.404540473,2.86543324,2.26714887
0.0118194358,0.117043529,0.113699858,0.177186529,1.16671899,0.632709746
0.00806373938,0.0857482041,0.594410314,0.212054155,5.04918916,1.58439009
0.0143266917,0.0302758976,0.212188741,0.330228426,2.37541362,0.262405394
0.0109531279,0.117769332,0.470752958,0.328834718,1.36762571,1.37985812
0.0531923259,0.257098732,0.618322026,0.799052532,5.79177239,1.28221561
0.0415828079,0.130275685,1.31976863,0.464100733,3.46392986,8.14479722
0.0364327902,0.137905047,0.625604763,0.990793502,3.1058532,1.34446644
0.0317717111,0.270091031,2.1522186,3.31836869,5.25511338,2.58175101
0.0305517517,0.237598071,0.818654509,0.96802727,3.0987809,1.64458408
0.0109410636,0.0507529312,0.142543022,0.3586531,2.06789053,1.09243434
0.0198704822,0.100261923,0.2111041,0.63831978,2.12915229,0.931373255
0.0153610504,0.120699287,0.33790994,0.323471141,0.954254793,0.888789763
0.0153768458,0.0316050252,0.116888416,0.123636023,1.64851397,0.43353409
0.173141834,0.391205781,6.42508592,2.29927613,12.469288,10.0737217
0.0408237499,0.217028847,0.930312144,0.763132723,6.30586638,1.32391252
0.0648425232,0.855956918,1.65046233,1.95502442,15.8474718,2.50071331
0.056931905,0.181285749,0.411276708,0.54738302,2.67959377,4.27551324
0.0443792774,0.189974914,1.03345086,1.13590732,3.45098129,4.05456992
0.375475433,0.460321263,2.5774277,3.8505844,23.9266638,12.8899368
0.0246836195,0.0443901862,0.304283058,0.307030421,1.93456571,1.09892566
0.0545649657,0.108339041,0.380415338,0.518303036,3.15277817,0.73009632
0.0586521089,0.266458336,0.623789233,0.896542051,2.25526475,3.44890582
0.0356524172,0.197455258,0.816018479,0.846636483,7.78456642,1.95113078
0.0468703252,0.10362215,0.39745217,0.926401654,1.73685381,0.925787982
0.0206109473,0.08945384,0.425899073,0.760765746,1.99887771,3.15762629
0.0239939628,0.16586451,0.365910446,0.292931251,3.90271337,1.58750465
0.0197799587,0.0795185002,0.270656315,0.538278769,6.88577109,4.3445628
0.0146562286,0.0671298051,0.170844878,0.312391588,0.791567153,1.32213929
0.0162142195,0.108447676,0.731478161,0.641280017,6.32693721,4.51301048
0.0190740796,0.140978673,0.339108131,0.448153975,2.75378699,1.83959737
0.0173685415,0.153965649,0.619186926,0.500185528,7.35176522,4.78279477
0.0405237136,0.146973737,0.437874516,0.656338721,4.46142263,2.82003887
0.0401779971,0.233438437,1.38614999,1.68337817,4.92341509,2.65870594
0.0730839825,0.127642775,0.884437874,1.27562287,6.95444078,8.27262899
0.111857104,0.250262603,1.10900813,0.604795424,13.8531301,1.90174683
0.0202221438,0.0469320107,0.180508141,0.379888145,1.29491734,0.882976377
0.0290300502,0.0548017855,0.271061875,0.982810795,2.34669772,1.89753454
0.0407101553,0.235351664,0.879919568,1.31418665,7.16100754,2.39087853
0.0220003895,0.174191625,0.419290253,0.369852397,12.9415656,2.26068173
0.0507207776,0.22881153,0.719564781,0.806274384,5.73428262,4.4954392
0.0552118926,0.251772577,0.94137005,1.60840711,13.8993595,2.10382463
0.0638099964,0.732534229,1.78161059,1.72785357,6.37211945,10.7812503
0.0108090757,0.0465888385,0.267081829,0.258841696,1.53010359,0.677226423
0.01041915,0.07660024,0.497991796,0.409015503,2.02102857,1.21728735
0.0445105579,0.137373872,0.687425811,0.654547409,20.1852118,2.44902768
0.0280856594,0.0677670311,0.77498096,0.395399071,3.91099514,1.592383
0.0563962528,0.149454088,0.726812704,0.56174349,2.75816848,1.4967695
0.0288038482,0.287148633,1.45029289,1.19332937,15.4427359,4.30285971
0.0404765519,0.10420321,0.668868716,0.800770345,5.67433348,5.59067813
0.0654088105,0.390056391,2.02155259,1.13541611,8.33682902,3.07914532
0.0876515564,0.326401538,0.571823888,0.93319727,8.12209137,2.31291458
0.0346412466,0.137562694,0.787113851,1.19392315,4.81207693,2.75001988
0.0536192786,0.211019868,0.80937375,0.348084333,6.43634209,1.9305496
0.0918931938,0.171059244,0.894613404,1.96279874,6.35990577,2.81942797
0.0340680731,0.356809691,0.253514595,0.982367009,3.5518447,0.589743586
0.0134226071,0.0993577811,0.272413098,0.234159298,1.36392284,1.01033124
0.0868686474,0.644694458,1.62269511,1.23156343,5.12404648,4.89875864
0.0324732731,0.100819596,0.236456016,0.523675848,5.52571941,4.06945556
0.0180428927,0.0950276252,0.609398147,0.58057128,1.80923754,1.99539678
0.0475964161,0.0944755812,0.188757094,0.47828351,3.92879457,1.25587849
0.0186013093,0.0741659804,0.279366702,0.790742752,5.53401517,1.8746949
0.0226050448,0.0816371076,0.780843873,1.50323723,4.73332509,3.28040265
0.0144535117,0.0314733028,0.357630795,0.934311509,3.1611419,1.69931487
0.00838683116,0.0580764853,0.34418494,0.246061982,1.46397452,0.646720985
0.0645874685,0.618316225,0.55311859,1.06252643,10.7252023,4.58407013
0.00490931265,0.0780453341,0.16663497,0.177047469,1.04260738,0.264724408
0.0239231688,0.0751873532,0.356821992,0.282356249,2.41224356,1.2041308
0.0113306733,0.124363064,0.564523429,0.424407926,7.7335935,0.965833933
0.0206130953,0.0952489186,0.449410228,0.365541591,7.24638319,1.10824411
0.217498786,0.512534137,2.94444056,4.64138469,31.0620802,5.68279052
0.00802859717,0.0474116759,0.386301823,0.29135253,1.43864162,1.01912508
0.158105991,0.374342917,1.3541782,1.34243183,19.1808913,8.27617261
0.0307005727,0.0302647026,0.126683687,0.315052791,2.8806806,1.34194077
0.0299519589,0.365763539,0.480509596,0.843122481,3.20523951,1.30453463
0.0914055605,0.405033954,0.654510433,1.13793928,14.8755113,2.97717616
0.0544389026,0.138847341,0.554341227,0.597535978,1.88336538,2.37552676
0.0212384486,0.0830424851,0.305568965,0.49611252,2.05076334,1.23612825
0.0163735054,0.0683538137,0.390009173,0.475876734,0.856451668,1.32650005
0.0259615756,0.148796,0.47938364,0.354962041,2.65314413,1.64637145
0.0373227347,0.202405401,0.924877571,0.57854547,4.85099886,5.66586031
0.0633403897,0.177362037,0.759207539,1.79632606,10.8003704,5.59472045
0.022164238,0.0890637035,0.328357987,0.70099322,2.69698186,1.33337838
0.0322337504,0.125260503,0.318219404,0.594366038,1.3221992,1.11278544
0.04712462,0.181637567,0.951791474,0.455709489,8.18050857,4.09401235
0.131875117,0.171697871,2.47506327,1.77067138,13.8429772,10.2619233
0.0634838246,0.18090925,0.68296273,0.809660381,10.2148965,5.14513409
0.054656047,0.14077464,0.662603326,1.42559189,10.8039917,3.18577025
0.0147256999,0.128166479,0.531516205,0.457961336,4.28439221,1.90661468
0.00443063399,0.0758689745,0.262202101,0.56312109,2.53863607,0.662490036
0.00995251668,0.125538466,0.603294377,0.331348434,2.28143944,1.54165026
0.0139339262,0.126548548,0.177328536,0.278034044,1.91900741,1.43488693
0.156578248,0.213420941,1.31246129,1.85393386,11.8677571,3.17843016
0.0373254119,0.213874979,0.73163643,2.07382787,7.42987202,3.71874087
0.0072409999,0.0471557141,0.152593874,0.40593918,1.96326405,0.59775553
0.0335254851,0.152539312,0.562180663,1.21213764,10.5783829,1.84562249
0.0125217487,0.0703966106,0.14727542,0.26209819,0.78095068,0.503994129
0.0454521506,0.3038558,0.732530749,1.15476127,13.1869816,2.73655739
0.0174508666,0.091953756,0.55627539,0.473013024,3.46392672,1.95284155
0.0156508408,0.130516826,0.457786559,0.333576937,2.28185773,3.68693231
0.0727542445,0.435828179,2.844301,1.20429563,8.35712022,4.1992954
0.0668632098,0.289759001,0.703830143,0.817585575,9.95468115,2.19473913
0.0560111854,0.342204284,1.0675501,0.930373996,7.43142616,2.43479251
0.0480871691,0.177840326,1.00559537,1.32489924,2.83018221,2.21771214
0.0170753481,0.0346141474,0.232108152,0.0925624473,0.627608843,0.491977394
0.00378789643,0.0662766209,0.0690515285,0.126817126,1.01449437,0.314782297
0.0563741508,0.302467613,0.938639928,0.774312791,5.67739874,8.04634288
0.0572142734,0.305962659,1.10712312,2.10791911,6.99726939,5.46118206
0.0191458975,0.100450222,0.365260645,0.415821515,2.31928726,1.5677209
0.029704279,0.0594167757,0.397846095,0.480165748,1.25138207,1.32959701
0.0486244906,0.237730497,0.538736017,0.790955602,4.88017829,2.07372223
0.027645214,0.144912243,0.445518776,0.382700742,6.69289856,1.59451997
0.0472386619,0.372541923,1.17905041,1.38133969,7.14527201,4.18428479
0.474437229,0.763888213,5.25983745,3.24056809,36.6807375,11.7503814
0.00890983361,0.0650816109,0.34131165,0.189532102,6.23579864,1.16911953
0.0662562845,0.370794836,0.709242681,0.667113852,8.41140004,4.5333719
0.0385352211,0.315252569,0.870754532,0.422894355,3.47462355,4.42686546
0.0325543238,0.186617629,1.00488109,2.14179585,4.58972912,4.08254673
0.0446082563,0.330729347,0.88352731,0.864211731,2.16089245,1.44437001
0.0249542047,0.354212988,0.783744491,0.832526952,3.77212376,1.91935861
0.0119196983,0.0434642088,0.171554895,0.354169134,1.00313764,1.01698735
0.0234169549,0.222444672,0.698566824,0.816813326,4.49319224,1.22468657
0.0740692154,0.419235944,0.609286492,2.00241267,25.5646215,8.18987634
0.0623799062,0.226074858,1.19960234,1.13908236,2.89413631,5.13115963
0.0121649352,0.133184496,0.283714148,0.613742255,2.12105739,3.47461915
0.0362364709,0.053942806,0.414858424,0.357871974,1.06867457,1.63252767
0.0202444364,0.135280668,0.777809146,0.739629519,2.69515037,1.17608008
0.0281676335,0.118356818,0.524734521,0.692844788,9.57560978,2.12801371
0.175395633,0.201287078,0.995320468,1.71073423,8.89304575,6.77772969
0.0847973015,0.275972861,1.12159588,0.883657249,8.30626196,4.77242169
0.0155654688,0.18950039,0.323838899,0.897441389,2.47732403,1.34469162
0.0403448974,0.125293522,0.771009061,1.04587686,6.31603795,2.2931998
0.00746781406,0.0404480556,0.182728815,0.195915485,2.40443085,0.516610247
0.00314922671,0.0490159627,0.202474948,0.159817094,1.83635323,1.61278649
0.113639844,0.110341385,0.594546826,0.581370111,1.80528462,2.11701329
0.120106981,0.46940913,1.81993173,3.0513583,11.9744742,6.88390523
0.0050405761,0.0959436339,0.241703893,0.469508154,3.71015887,1.9021438
0.0718631134,0.49705455,0.665808636,1.02002939,9.00502639,3.9499184
0.0489788487,0.109484597,0.666458731,0.314494883,2.04699658,0.688704931
0.0678567685,0.0997597354,0.884642353,0.670798747,3.88099012,3.08635894
0.0137719597,0.158220982,0.462239168,1.24164822,3.21879838,0.98400348
0.0010338661,0.0409596997,0.0613602742,0.240270153,0.591199753,0.783832209
0.00717037769,0.066078959,0.200903237,0.218967561,1.65083597,0.775123518
0.033681328,0.218524263,0.745724083,0.914565161,5.97106654,2.32663507
0.0423086238,0.496391294,0.73051125,1.48549922,3.60429116,3.32042907
0.0158419195,0.0983828065,0.453107564,0.40970204,3.47707566,1.01570522
0.0203532282,0.0904196898,0.654831852,0.85260932,8.48954316,1.16411
0.0155794089,0.0398400538,0.230535686,0.30631581,3.33435866,0.719476808
0.00970590451,0.0406118257,0.138874577,0.278577222,1.78686311,0.723379333
0.0495005574,0.1542694,0.65092959,1.49957649,4.07288266,4.19242137
0.00820056502,0.0812964811,0.236981331,0.441106913,1.71846153,3.12675893
0.0677936809,0.163238447,0.883109104,0.621737641,8.77240343,3.27426976
0.0290653565,0.0786734343,0.460033401,0.375800796,3.66658022,0.926167852
0.0383228547,0.153609031,0.988854766,0.994154102,5.31525412,1.68595303
0.0163909582,0.0601510173,0.400381278,0.344501294,2.96145991,0.7560848
0.00613848197,0.0208612456,0.118622193,0.111569761,1.38430034,0.303302204
0.0185047663,0.068322758,0.477923935,0.693002117,5.49591189,1.03475411
0.0277320613,0.274664395,0.863441811,1.13258498,8.07311875,11.4748717
0.00777023378,0.10406364,0.298342409,0.6684121,1.50778767,1.36515697
0.0767457832,0.571821126,0.491151544,1.67385066,7.59020333,9.97505569
0.00847173152,0.161484938,0.434010629,0.307140406,2.32440928,1.10684884
0.0288306683,0.260917321,1.41684738,0.985725594,4.97888708,3.14446761
0.0949118589,0.585379413,2.01574198,1.96188943,8.71186511,6.51810093
0.0835162873,0.228485117,0.99144435,1.1722497,19.5244747,11.5729353
0.018236109,0.144186066,0.372343101,0.736443626,2.66398337,0.766829384
0.0873568563,0.263313791,0.605004999,1.05464604,9.13166489,9.01804403
0.122805925,0.648948822,1.46828877,3.01647232,27.5670408,16.0717707
0.1656823,0.446557462,2.2052273,3.62810153,5.31531936,14.7563478
0.0881956902,0.593964338,1.55249309,1.41887036,10.6089449,9.01867119
0.0113392956,0.0439367546,0.278876715,0.229655933,1.59407548,0.475167305
0.0887455935,0.226758382,1.38710733,0.886158476,7.65094273,5.59262823
0.0551501944,0.500946632,1.16652526,3.05726224,20.7760905,5.4542716
0.0150108162,0.0466381636,0.159765745,0.231695051,0.571778598,0.905247319
0.0781725464,0.221778987,0.791653724,1.2824245,4.98245031,1.19596026
0.0695454414,0.419394381,0.93133468,0.882963839,4.31561795,2.30621368
0.0875856346,0.135698976,0.655242871,1.28380848,2.81222252,1.52365177
0.0128092178,0.320176297,0.629816406,0.744967266,4.46334959,0.991840694
0.0142037013,0.047569903,0.424986693,0.481076447,1.73310895,1.49388516
0.00736960587,0.0203978669,0.148046859,0.125134795,1.82385162,0.364776523
0.0231157794,0.105629916,0.828747533,0.838455156,2.85890018,4.45844909
0.0152695813,0.147723196,0.493995205,0.494089169,3.3199191,1.3665903
0.0872332471,0.307854737,1.95519497,1.9639055,15.0422513,3.55540524
0.0466966656,0.217596321,0.96164838,0.92626311,11.2012002,1.69455835
0.0631275818,0.301631411,2.33261222,3.82058367,18.138529,3.1192156
0.20268892,0.382832364,0.727788244,0.82317193,8.86757985,5.93050651
0.0383392922,0.0862199393,1.17802657,1.3745536,3.12149833,2.46702735
0.0760511474,0.36630069,1.01242565,1.95643742,11.9014636,6.20718791
0.00919963201,0.103177896,0.305516373,0.238059664,1.55902999,0.681127328
0.0716063615,0.185261428,0.935858163,0.667237725,6.09561416,4.07978721
0.0361247234,0.137102103,0.533752881,0.725478068,6.51822218,2.40868418
0.0123967894,0.0404094588,0.144022256,0.263868769,0.905385408,0.402941844
0.0226406054,0.152978622,0.84535005,0.890530276,2.9222099,3.26050075
0.0626539277,0.194865451,0.865995332,1.27420802,8.86811631,3.94662771
0.0246799047,0.118825908,0.772342558,0.385652239,3.78261747,1.95094919
0.0154816812,0.0772914606,0.264743318,0.287857298,3.27445991,1.22952271
0.0155884007,0.020842017,0.159865399,0.214085953,2.38828349,0.92064539
0.067614018,0.586851285,0.82659174,1.64164843,5.99262595,4.99994709
0.010643806,0.128864858,0.491298846,0.503797541,3.35487219,1.12523875
0.0316219642,0.38454492,0.886106033,0.968699923,12.1322244,9.14257073
0.0113791604,0.0560285321,0.244384513,0.303949275,1.49308549,0.720960382
0.0335453803,0.197240471,0.513357634,1.23578867,7.14816454,2.07470829
0.235835963,0.692230879,1.68966257,1.52091461,5.05600509,3.91469052
0.0108675884,0.0427088025,0.510845095,0.334109858,2.01418381,0.925072865
0.00732939982,0.0587970011,0.198023272,0.179129973,1.00138219,0.638220638
0.0304295742,0.26535493,0.477137633,0.789704449,2.18313134,0.770997671
0.0357323743,0.0944988067,0.815117538,0.772629695,6.74028453,2.22187168
0.051194759,0.142626001,0.670430114,0.750888316,3.84438569,10.2744248
0.00476705287,0.00822085112,0.0535760067,0.109835372,0.801593603,0.302455149
0.0175191332,0.0663510238,0.639808407,0.798148022,7.62251422,1.71377241
0.0529779047,0.241285015,0.307180232,1.09284365,4.39788437,2.13889796
0.0515931345,0.221205072,0.814320365,1.41119424,8.19263734,2.93037689
0.0200652405,0.0465968211,0.142853586,0.224724148,1.72594153,0.325457263
0.0591253299,0.250959168,0.807874044,1.07979625,5.71405208,1.46670449
0.0735636941,0.0947551029,0.522429486,0.48267011,5.24387267,4.60698832
0.0222834081,0.247253793,0.793631663,1.47898044,10.709392,4.42713739
0.0323343079,0.0886486512,0.447323635,1.22117145,1.83862165,2.90298293
0.0569528816,0.381853675,3.27026281,1.67499314,22.4958619,13.7827012
0.00474748495,0.0340443526,0.125834585,0.173830002,0.512815586,0.213646879
0.0596751346,0.254469972,0.898749028,1.44255349,7.70735725,4.36926244
0.0374657734,0.378781074,1.00507935,2.19578521,28.0405251,4.38205361
0.04502762,0.167248315,0.924389423,0.580310399,3.22213167,6.43535365
0.0088787045,0.085506986,0.104462344,0.193567321,1.60849829,0.705041936
0.0274487532,0.110708398,0.288510671,0.363446351,3.15553085,0.604861123
0.0106122733,0.0674475174,0.112881059,0.187774379,2.27365411,1.34386154
0.00588205563,0.0900386385,0.11809099,0.284873552,6.22074167,0.836910063
0.183864185,0.804720057,4.60242545,4.30360628,22.1295774,11.6309075
0.016939455,0.192761932,0.661059503,1.25322403,4.88599659,2.99979597
0.0329479027,0.156699982,0.736653846,0.781359663,3.29889534,1.98240173
0.0132712291,0.0429602658,0.174309227,0.960537123,2.39316923,0.49006572
0.0214547011,0.0609025663,0.237744234,0.80264463,4.73549504,1.65876869
0.0423753972,0.192649657,0.860452209,1.09381853,2.37892836,2.18569306
0.117116456,0.804418161,3.52751293,4.01293744,12.3374179,14.5154209
0.0327153144,0.162839924,0.368997612,0.526950224,5.58493508,0.708801659
0.0166458396,0.12474462,0.399050591,0.324821285,2.35630746,0.895472058
0.0152483256,0.130619096,0.608969672,0.340880463,3.23955216,1.49124221
0.0151547801,0.092312192,0.480840923,0.604059681,4.03200121,2.14909108
0.14336564,0.42551036,1.42013551,2.54357179,81.1310907,4.43013451
0.0284176095,0.0860768818,0.334159446,0.559859255,2.2768576,0.572604565
0.0701721173,0.235659439,1.23526573,1.84385066,3.12968255,3.37476364
0.0703009929,0.587297132,1.17836579,1.04334646,10.566093,4.1865084
0.0252366016,0.0860120427,0.547426444,0.939633594,3.72689542,4.25134115
0.0154245695,0.152808674,0.436087862,0.529678069,2.16253348,6.86470471
0.0229999282,0.128641397,0.659967808,0.629762455,1.36942732,1.3780295
0.0196758348,0.131027042,0.558128116,0.539390749,6.20390974,2.635996
0.0314054073,0.160297729,0.598212391,0.617271835,2.72906328,1.2866949
0.0556319017,0.192306513,0.855953928,0.450763729,6.89379428,2.68122849
0.0244527896,0.15611117,0.924509958,1.05590099,6.49939935,1.82554219
0.0500863883,0.161444554,1.88218602,0.725641978,5.20087232,4.76791321
0.105160131,0.48496493,0.798735893,2.06485415,27.2445715,3.4622452
0.121268898,0.167993897,0.933223317,2.58375585,7.99252492,5.58276161
0.0548513539,0.198440914,0.955695339,0.381347284,13.6488344,0.815138562
0.0309574405,0.133032017,0.472837655,0.305855546,6.17761984,2.31360117
0.0173294331,0.0498859506,0.131362016,0.224545651,2.40030057,0.464772127
0.128506217,0.172681195,0.895821017,1.57386687,7.25202684,3.0065259
0.0106534272,0.0994406025,0.267227788,0.669783114,4.26907266,0.704862699
0.00475316134,0.0320346999,0.240156673,0.219380787,1.05243857,0.732648925
0.092139038,0.671797678,2.07962505,1.81127178,20.2227398,16.8871757
0.015521927,0.177536604,0.381822388,0.434167956,1.9356344,1.99380184
0.0161840372,0.176259798,0.997904423,1.46547266,13.2222603,2.3864881
0.015866694,0.070661168,0.300350363,0.230404426,0.955171315,0.716936773
0.0615302612,0.48428988,2.3720018,2.76954421,20.3675524,4.84132736
0.0318696099,0.0673656454,0.42319527,0.222492291,2.15061829,0.888660704
0.025777521,0.129585344,0.67029539,0.409229644,3.58108441,1.48103098
0.142119985,0.527551542,2.98199059,4.23418916,30.1466087,10.5071667
0.07851646,0.286366067,1.09202355,1.44147411,8.48486648,2.67386492
0.0646363112,0.398019574,1.80338315,4.06765446,21.9732191,9.58576126
0.0146162609,0.206185107,0.829851181,0.587090847,3.927455,1.64733327
0.113915405,0.728891796,0.945585834,2.74334764,9.58249473,11.4753515
0.0151367516,0.132714084,0.609174278,2.20582371,4.30068115,2.16191551
0.0216859256,0.103310939,0.363018406,0.266715952,1.57517322,3.42175601
0.0857485865,0.676631937,2.86148997,1.61231476,9.57415182,9.09424075
0.0785499693,0.161802532,0.610346475,0.503878865,7.71657075,3.8943902
0.036872386,0.3289368,0.832560795,0.983481702,8.53002425,1.95516806
0.0541997688,0.156550439,0.721679595,1.03463297,5.55920515,3.68456076
